Year,Winner,Loser,WRank,LRank,pl1_flag,pl1_year_pro,pl1_weight,pl1_height,pl1_hand,pl2_flag,pl2_year_pro,pl2_weight,pl2_height,pl2_hand,higher_rank_won,rank_diff,rank_diff_cat,same_handedness
2010,Federer R.,Murray A.,1,4,SUI,1998,85,185,Right,GBR,2005,84,191,Right,Yes,-3,Low,Yes
2009,Ferrer D.,Gremelmayr D.,12,80,ESP,2000,73,175,Right,GER,2000,73,183,Left,Yes,-68,Medium,No
2009,Berdych T.,Ginepri R.,21,47,CZE,2002,91,196,Right,USA,2001,79,183,Right,Yes,-26,Low,Yes
2009,Mayer F.,Ouahab L.,450,193,GER,2001,82,191,Right,MAR,2012,83,185,Right,No,257,High,Yes
2009,Hrbaty D.,Isner J.,251,139,SVK,1996,79,183,Right,USA,2007,108,208,Right,No,112,High,Yes
2009,Soderling R.,Kendrick R.,17,96,SWE,2001,87,193,Right,USA,2000,86,191,Right,Yes,-79,High,Yes
2009,Dabul B.,Petzschner P.,100,63,ARG,2001,70,170,Left,GER,2001,77,185,Right,No,37,Medium,No
2009,Roddick A.,Rehnquist B.,9,191,USA,2000,88,188,Right,NA,NA,NA,NA,NA,Yes,-182,High,NA
2009,Malisse X.,Llodra M.,195,56,BEL,1998,83,185,Right,FRA,1999,80,191,Left,No,139,High,No
2009,Muller G.,Lopez F.,87,28,LUX,2001,89,193,Left,ESP,1997,73,185,Left,No,59,Medium,Yes
2009,Tomic B.,Starace P.,768,73,AUS,2008,91,196,Right,ITA,2001,84,188,Right,No,695,High,Yes
2009,Robredo T.,Reynolds B.,22,69,ESP,1998,75,180,Right,USA,2003,77,183,Right,Yes,-47,Medium,Yes
2009,Baghdatis M.,Benneteau J.,97,48,CYP,2003,82,178,Right,FRA,2000,79,185,Right,No,49,Medium,Yes
2009,Wawrinka S.,Minar I.,16,102,SUI,2002,81,183,Right,CZE,2002,85,183,Right,Yes,-86,High,Yes
2009,Del Potro J.M.,Zverev M.,6,81,ARG,2005,97,198,Right,GER,2005,88,191,Left,Yes,-75,Medium,No
2009,Troicki V.,Martin A.,53,99,SRB,2006,86,193,Right,ESP,1995,73,175,Right,Yes,-46,Medium,Yes
2009,Klein B.,Phau B.,249,110,GBR,2007,83,188,Right,GER,1999,70,175,Right,No,139,High,Yes
2009,Chardy J.,Daniel M.,68,101,FRA,2005,75,188,Right,BRA,1997,79,180,Right,Yes,-33,Medium,Yes
2009,Djokovic N.,Stoppini A.,3,220,SRB,2003,77,188,Right,NA,NA,NA,NA,NA,Yes,-217,High,NA
2009,Fish M.,Groth S.,24,279,USA,2000,82,188,Right,AUS,2006,100,193,Right,Yes,-255,High,Yes
2009,Delic A.,Dent T.,127,728,BIH,2003,93,196,Right,USA,1998,88,188,Right,Yes,-601,High,Yes
2009,Garcia-Lopez G.,Calleri A.,62,66,ESP,2002,80,185,Right,ARG,1995,86,183,Right,Yes,-4,Low,Yes
2009,Korolev E.,Moya C.,118,41,KAZ,2005,82,185,Right,ESP,1995,86,191,Right,No,77,High,Yes
2009,Cilic M.,Anderson K.,20,108,CRO,2005,89,198,Right,RSA,2007,93,203,Right,Yes,-88,High,Yes
2009,Lu Y.H.,Bellucci T.,61,90,TPE,2001,74,180,Right,BRA,2005,82,188,Left,Yes,-29,Low,No
2009,Bolelli S.,Vliegen K.,39,85,ITA,2003,83,183,Right,BEL,2001,75,193,Right,Yes,-46,Medium,Yes
2009,Safin M.,Navarro-Pastor I.,27,74,RUS,1997,88,193,Right,ESP,2000,75,182,Right,Yes,-47,Medium,Yes
2009,Mathieu P.H.,Nieminen J.,29,38,FRA,1999,74,185,Right,FIN,2000,78,185,Left,Yes,-9,Low,No
2009,Tipsarevic J.,Hernandez O.,46,67,SRB,2002,80,180,Right,ESP,1998,70,180,Right,Yes,-21,Low,Yes
2009,Kohlschreiber P.,Querrey S.,34,33,GER,2001,70,178,Right,USA,2006,95,198,Right,No,1,Low,Yes
2009,Santoro F.,Ferrero J.C.,60,65,FRA,1989,74,178,Right,ESP,1998,73,183,Right,Yes,-5,Low,Yes
2009,Nalbandian D.,Gicquel M.,11,50,ARG,2000,79,180,Right,FRA,1999,75,188,Right,Yes,-39,Medium,Yes
2009,Federer R.,Seppi A.,2,35,SUI,1998,85,185,Right,ITA,2002,75,191,Right,Yes,-33,Medium,Yes
2009,Gasquet R.,Junqueira D.,25,76,FRA,2002,75,185,Right,ARG,2001,72,178,Left,Yes,-51,Medium,No
2009,Hanescu V.,Hernych J.,44,78,ROU,2000,88,198,Right,CZE,1998,83,188,Right,Yes,-34,Medium,Yes
2009,Murray A.,Pavel A.,4,1141,GBR,2005,84,191,Right,NA,NA,NA,NA,NA,Yes,-1137,High,NA
2009,Melzer J.,Nishikori K.,32,59,AUT,1999,81,183,Left,JPN,2007,75,178,Right,Yes,-27,Low,No
2009,Almagro N.,Massu N.,18,84,ESP,2003,86,183,Right,CHI,1997,80,183,Right,Yes,-66,Medium,Yes
2009,Fognini F.,Golubev A.,88,93,ITA,2004,74,178,Right,KAZ,2005,79,183,Right,Yes,-5,Low,Yes
2009,Granollers M.,Gabashvili T.,51,64,ESP,2003,77,191,Right,RUS,2001,83,188,Right,Yes,-13,Low,Yes
2009,Ancic M.,Odesnik W.,36,115,CRO,2001,82,196,Right,USA,2004,77,180,Left,Yes,-79,High,No
2009,Istomin D.,Spadea V.,105,82,UZB,2004,88,188,Right,USA,1993,77,183,Right,No,23,Low,Yes
2009,Karlovic I.,Gimeno-Traver D.,26,91,CRO,2000,104,211,Right,ESP,2004,80,183,Right,Yes,-65,Medium,Yes
2009,Beck A.,Ebelthite C.,103,254,GER,2003,89,191,Left,NA,NA,NA,NA,NA,Yes,-151,High,NA
2009,Sela D.,Schuettler R.,106,31,ISR,2002,65,175,Right,GER,1995,75,180,Right,No,75,Medium,Yes
2009,Simon G.,Andujar P.,8,98,FRA,2002,70,183,Right,ESP,2003,76,180,Right,Yes,-90,High,Yes
2009,Guccione C.,Devilder N.,132,72,AUS,2003,92,201,Left,FRA,2000,65,173,Left,No,60,Medium,Yes
2009,Gonzalez F.,Hewitt L.,14,70,CHI,1999,82,183,Right,AUS,1998,77,178,Right,Yes,-56,Medium,Yes
2009,Gulbis E.,Montanes A.,52,42,LAT,2004,88,193,Right,ESP,1999,70,175,Right,No,10,Low,Yes
2009,Andreev I.,Polansky P.,19,210,RUS,2002,80,185,Right,CAN,2006,79,183,Right,Yes,-191,High,Yes
2009,Monfils G.,Vassallo-Arguello M.,13,71,FRA,2004,80,193,Right,ARG,1999,80,183,Right,Yes,-58,Medium,Yes
2009,Koubek S.,Youzhny M.,183,40,AUT,1994,68,175,Left,RUS,1999,73,183,Right,No,143,High,No
2009,De Chaunac S.,Darcis S.,253,57,FRA,1998,74,183,Right,BEL,2003,77,178,Right,No,196,High,Yes
2009,Ljubicic I.,Kunitsyn I.,55,43,CRO,1998,92,193,Right,RUS,1999,75,180,Right,No,12,Low,Yes
2009,Canas G.,Kindlmann D.,77,229,ARG,1995,86,185,Right,NA,NA,NA,NA,NA,Yes,-152,High,NA
2009,Verdasco F.,Mannarino A.,15,129,ESP,2001,87,185,Left,FRA,2004,70,180,Left,Yes,-114,High,Yes
2009,Clement A.,Stakhovsky S.,89,83,FRA,1996,74,173,Right,UKR,2003,80,193,Right,No,6,Low,Yes
2009,Tsonga J.W.,Monaco J.,7,49,FRA,2004,91,188,Right,ARG,2002,81,185,Right,Yes,-42,Medium,Yes
2009,Berrer M.,Ball C.,134,203,GER,1999,100,193,Left,AUS,2005,91,198,Left,Yes,-69,Medium,Yes
2009,Cipolla F.,Tursunov D.,138,30,ITA,2003,74,173,Right,RUS,2000,82,185,Right,No,108,High,Yes
2009,Haas T.,Schwank E.,79,54,GER,1996,84,188,Right,ARG,2005,83,183,Right,No,25,Low,Yes
2009,Stepanek R.,Lapentti N.,23,86,CZE,1996,76,185,Right,ECU,1995,86,188,Right,Yes,-63,Medium,Yes
2009,Karanusic R.,Serra F.,92,58,CRO,2000,75,183,Right,FRA,2000,78,180,Right,No,34,Medium,Yes
2009,Blake J.,Dancevic F.,10,131,USA,1999,83,185,Right,CAN,2003,79,185,Right,Yes,-121,High,Yes
2009,Nadal R.,Rochus C.,1,75,ESP,2001,85,185,Left,BEL,1996,68,170,Right,Yes,-74,Medium,No
2009,Cilic M.,Tipsarevic J.,20,46,CRO,2005,89,198,Right,SRB,2002,80,180,Right,Yes,-26,Low,Yes
2009,Ferrer D.,Hrbaty D.,12,251,ESP,2000,73,175,Right,SVK,1996,79,183,Right,Yes,-239,High,Yes
2009,Safin M.,Garcia-Lopez G.,27,62,RUS,1997,88,193,Right,ESP,2002,80,185,Right,Yes,-35,Medium,Yes
2009,Delic A.,Mathieu P.H.,127,29,BIH,2003,93,196,Right,FRA,1999,74,185,Right,No,98,High,Yes
2009,Djokovic N.,Chardy J.,3,68,SRB,2003,77,188,Right,FRA,2005,75,188,Right,Yes,-65,Medium,Yes
2009,Robredo T.,Troicki V.,22,53,ESP,1998,75,180,Right,SRB,2006,86,193,Right,Yes,-31,Medium,Yes
2009,Berdych T.,Dabul B.,21,100,CZE,2002,91,196,Right,ARG,2001,70,170,Left,Yes,-79,High,No
2009,Wawrinka S.,Klein B.,16,249,SUI,2002,81,183,Right,GBR,2007,83,188,Right,Yes,-233,High,Yes
2009,Federer R.,Korolev E.,2,118,SUI,1998,85,185,Right,KAZ,2005,82,185,Right,Yes,-116,High,Yes
2009,Lu Y.H.,Nalbandian D.,61,11,TPE,2001,74,180,Right,ARG,2000,79,180,Right,No,50,Medium,Yes
2009,Fish M.,Bolelli S.,24,39,USA,2000,82,188,Right,ITA,2003,83,183,Right,Yes,-15,Low,Yes
2009,Baghdatis M.,Soderling R.,97,17,CYP,2003,82,178,Right,SWE,2001,87,193,Right,No,80,High,Yes
2009,Santoro F.,Kohlschreiber P.,60,34,FRA,1989,74,178,Right,GER,2001,70,178,Right,No,26,Low,Yes
2009,Del Potro J.M.,Mayer F.,6,450,ARG,2005,97,198,Right,GER,2001,82,191,Right,Yes,-444,High,Yes
2009,Roddick A.,Malisse X.,9,195,USA,2000,88,188,Right,BEL,1998,83,185,Right,Yes,-186,High,Yes
2009,Muller G.,Tomic B.,87,768,LUX,2001,89,193,Left,AUS,2008,91,196,Right,Yes,-681,High,No
2009,Gonzalez F.,Canas G.,14,77,CHI,1999,82,183,Right,ARG,1995,86,185,Right,Yes,-63,Medium,Yes
2009,Melzer J.,Beck A.,32,103,AUT,1999,81,183,Left,GER,2003,89,191,Left,Yes,-71,Medium,Yes
2009,Simon G.,Guccione C.,8,132,FRA,2002,70,183,Right,AUS,2003,92,201,Left,Yes,-124,High,No
2009,Sela D.,Hanescu V.,106,44,ISR,2002,65,175,Right,ROU,2000,88,198,Right,No,62,Medium,Yes
2009,Gasquet R.,Istomin D.,25,105,FRA,2002,75,185,Right,UZB,2004,88,188,Right,Yes,-80,High,Yes
2009,Almagro N.,Fognini F.,18,88,ESP,2003,86,183,Right,ITA,2004,74,178,Right,Yes,-70,Medium,Yes
2009,Haas T.,Cipolla F.,79,138,GER,1996,84,188,Right,ITA,2003,74,173,Right,Yes,-59,Medium,Yes
2009,Ancic M.,Karlovic I.,36,26,CRO,2001,82,196,Right,CRO,2000,104,211,Right,No,10,Low,Yes
2009,Stepanek R.,Berrer M.,23,134,CZE,1996,76,185,Right,GER,1999,100,193,Left,Yes,-111,High,No
2009,Nadal R.,Karanusic R.,1,92,ESP,2001,85,185,Left,CRO,2000,75,183,Right,Yes,-91,High,No
2009,Verdasco F.,Clement A.,15,89,ESP,2001,87,185,Left,FRA,1996,74,173,Right,Yes,-74,Medium,No
2009,Monfils G.,Koubek S.,13,183,FRA,2004,80,193,Right,AUT,1994,68,175,Left,Yes,-170,High,No
2009,Tsonga J.W.,Ljubicic I.,7,55,FRA,2004,91,188,Right,CRO,1998,92,193,Right,Yes,-48,Medium,Yes
2009,Andreev I.,Gulbis E.,19,52,RUS,2002,80,185,Right,LAT,2004,88,193,Right,Yes,-33,Medium,Yes
2009,Blake J.,De Chaunac S.,10,253,USA,1999,83,185,Right,FRA,1998,74,183,Right,Yes,-243,High,Yes
2009,Murray A.,Granollers M.,4,51,GBR,2005,84,191,Right,ESP,2003,77,191,Right,Yes,-47,Medium,Yes
2009,Del Potro J.M.,Muller G.,6,87,ARG,2005,97,198,Right,LUX,2001,89,193,Left,Yes,-81,High,No
2009,Cilic M.,Ferrer D.,20,12,CRO,2005,89,198,Right,ESP,2000,73,175,Right,No,8,Low,Yes
2009,Djokovic N.,Delic A.,3,127,SRB,2003,77,188,Right,BIH,2003,93,196,Right,Yes,-124,High,Yes
2009,Robredo T.,Lu Y.H.,22,61,ESP,1998,75,180,Right,TPE,2001,74,180,Right,Yes,-39,Medium,Yes
2009,Roddick A.,Santoro F.,9,60,USA,2000,88,188,Right,FRA,1989,74,178,Right,Yes,-51,Medium,Yes
2009,Berdych T.,Wawrinka S.,21,16,CZE,2002,91,196,Right,SUI,2002,81,183,Right,No,5,Low,Yes
2009,Federer R.,Safin M.,2,27,SUI,1998,85,185,Right,RUS,1997,88,193,Right,Yes,-25,Low,Yes
2009,Baghdatis M.,Fish M.,97,24,CYP,2003,82,178,Right,USA,2000,82,188,Right,No,73,Medium,Yes
2009,Monfils G.,Almagro N.,13,18,FRA,2004,80,193,Right,ESP,2003,86,183,Right,Yes,-5,Low,Yes
2009,Simon G.,Ancic M.,8,36,FRA,2002,70,183,Right,CRO,2001,82,196,Right,Yes,-28,Low,Yes
2009,Verdasco F.,Stepanek R.,15,23,ESP,2001,87,185,Left,CZE,1996,76,185,Right,Yes,-8,Low,No
2009,Tsonga J.W.,Sela D.,7,106,FRA,2004,91,188,Right,ISR,2002,65,175,Right,Yes,-99,High,Yes
2009,Blake J.,Andreev I.,10,19,USA,1999,83,185,Right,RUS,2002,80,185,Right,Yes,-9,Low,Yes
2009,Gonzalez F.,Gasquet R.,14,25,CHI,1999,82,183,Right,FRA,2002,75,185,Right,Yes,-11,Low,Yes
2009,Murray A.,Melzer J.,4,32,GBR,2005,84,191,Right,AUT,1999,81,183,Left,Yes,-28,Low,No
2009,Nadal R.,Haas T.,1,79,ESP,2001,85,185,Left,GER,1996,84,188,Right,Yes,-78,High,No
2009,Del Potro J.M.,Cilic M.,6,20,ARG,2005,97,198,Right,CRO,2005,89,198,Right,Yes,-14,Low,Yes
2009,Federer R.,Berdych T.,2,21,SUI,1998,85,185,Right,CZE,2002,91,196,Right,Yes,-19,Low,Yes
2009,Roddick A.,Robredo T.,9,22,USA,2000,88,188,Right,ESP,1998,75,180,Right,Yes,-13,Low,Yes
2009,Djokovic N.,Baghdatis M.,3,97,SRB,2003,77,188,Right,CYP,2003,82,178,Right,Yes,-94,High,Yes
2009,Simon G.,Monfils G.,8,13,FRA,2002,70,183,Right,FRA,2004,80,193,Right,Yes,-5,Low,Yes
2009,Verdasco F.,Murray A.,15,4,ESP,2001,87,185,Left,GBR,2005,84,191,Right,No,11,Low,No
2009,Nadal R.,Gonzalez F.,1,14,ESP,2001,85,185,Left,CHI,1999,82,183,Right,Yes,-13,Low,No
2009,Tsonga J.W.,Blake J.,7,10,FRA,2004,91,188,Right,USA,1999,83,185,Right,Yes,-3,Low,Yes
2009,Roddick A.,Djokovic N.,9,3,USA,2000,88,188,Right,SRB,2003,77,188,Right,No,6,Low,Yes
2009,Federer R.,Del Potro J.M.,2,6,SUI,1998,85,185,Right,ARG,2005,97,198,Right,Yes,-4,Low,Yes
2009,Verdasco F.,Tsonga J.W.,15,7,ESP,2001,87,185,Left,FRA,2004,91,188,Right,No,8,Low,No
2009,Nadal R.,Simon G.,1,8,ESP,2001,85,185,Left,FRA,2002,70,183,Right,Yes,-7,Low,No
2009,Federer R.,Roddick A.,2,9,SUI,1998,85,185,Right,USA,2000,88,188,Right,Yes,-7,Low,Yes
2009,Nadal R.,Verdasco F.,1,15,ESP,2001,85,185,Left,ESP,2001,87,185,Left,Yes,-14,Low,Yes
2009,Nadal R.,Federer R.,1,2,ESP,2001,85,185,Left,SUI,1998,85,185,Right,Yes,-1,Low,No
2008,Karlovic I.,Baker J.,24,217,CRO,2000,104,211,Right,GBR,2008,81,182,Right,Yes,-193,High,Yes
2008,Capdeville P.,Klein B.,100,618,CHI,2002,78,191,Right,GBR,2007,83,188,Right,Yes,-518,High,Yes
2008,Schuettler R.,Clement A.,92,59,GER,1995,75,180,Right,FRA,1996,74,173,Right,No,33,Medium,Yes
2008,Fish M.,Pashanski B.,43,95,USA,2000,82,188,Right,SRB,2001,78,178,Right,Yes,-52,Medium,Yes
2008,Mathieu P.H.,Hanescu V.,25,79,FRA,1999,74,185,Right,ROU,2000,88,198,Right,Yes,-54,Medium,Yes
2008,Levine J.,Vassallo-Arguello M.,170,77,CAN,2007,68,175,Left,ARG,1999,80,183,Right,No,93,High,No
2008,Gicquel M.,Lu Y.H.,73,112,FRA,1999,75,188,Right,TPE,2001,74,180,Right,Yes,-39,Medium,Yes
2008,Nieminen J.,Dancevic F.,26,74,FIN,2000,78,185,Left,CAN,2003,79,185,Right,Yes,-48,Medium,No
2008,Simon G.,Reynolds B.,33,113,FRA,2002,70,183,Right,USA,2003,77,183,Right,Yes,-80,High,Yes
2008,Robredo T.,Zverev M.,12,85,ESP,1998,75,180,Right,GER,2005,88,191,Left,Yes,-73,Medium,No
2008,Sela D.,Slanar M.,66,277,ISR,2002,65,175,Right,NA,NA,NA,NA,NA,Yes,-211,High,NA
2008,Andreev I.,Pavel A.,35,78,RUS,2002,80,185,Right,NA,NA,NA,NA,NA,Yes,-43,Medium,NA
2008,Roddick A.,Dlouhy L.,6,154,USA,2000,88,188,Right,CZE,2001,88,185,Right,Yes,-148,High,Yes
2008,Vliegen K.,Patience O.,105,110,BEL,2001,75,193,Right,FRA,1998,75,180,Right,Yes,-5,Low,Yes
2008,Tsonga J.W.,Murray A.,38,9,FRA,2004,91,188,Right,GBR,2005,84,191,Right,No,29,Low,Yes
2008,Berrer M.,Young D.,54,98,GER,1999,100,193,Left,USA,2004,79,183,Left,Yes,-44,Medium,Yes
2008,Garcia-Lopez G.,Chela J.I.,86,20,ESP,2002,80,185,Right,ARG,1998,75,191,Right,No,66,Medium,Yes
2008,Falla A.,Anderson K.,84,208,COL,2000,77,185,Left,RSA,2007,93,203,Right,Yes,-124,High,No
2008,Seppi A.,Levy H.,48,160,ITA,2002,75,191,Right,ISR,1995,82,185,Right,Yes,-112,High,Yes
2008,Davydenko N.,Llodra M.,4,50,RUS,1999,70,178,Right,FRA,1999,80,191,Left,Yes,-46,Medium,No
2008,Mahut N.,Acasuso J.,44,63,FRA,2000,80,191,Right,ARG,1999,86,191,Right,Yes,-19,Low,Yes
2008,Warburg S.,Brzezicki J.P.,172,97,USA,2005,85,191,Right,ARG,2001,72,178,Right,No,75,Medium,Yes
2008,Youzhny M.,Montcourt M.,14,122,RUS,1999,73,183,Right,FRA,2002,75,183,Right,Yes,-108,High,Yes
2008,Gasquet R.,Lindahl N.,8,254,FRA,2002,75,185,Right,NA,NA,NA,NA,NA,Yes,-246,High,NA
2008,Calleri A.,Horna L.,41,76,ARG,1995,86,183,Right,PER,1998,82,180,Right,Yes,-35,Medium,Yes
2008,Kohlschreiber P.,Karanusic R.,27,133,GER,2001,70,178,Right,CRO,2000,75,183,Right,Yes,-106,High,Yes
2008,Lopez F.,Odesnik W.,37,124,ESP,1997,73,185,Left,USA,2004,77,180,Left,Yes,-87,High,Yes
2008,Serra F.,Mayer F.,88,52,FRA,2000,78,180,Right,GER,2001,82,191,Right,No,36,Medium,Yes
2008,Wawrinka S.,Benneteau J.,29,65,SUI,2002,81,183,Right,FRA,2000,79,185,Right,Yes,-36,Medium,Yes
2008,Korolev E.,Granollers M.,82,131,KAZ,2005,82,185,Right,ESP,2003,77,191,Right,Yes,-49,Medium,Yes
2008,Koubek S.,Moya C.,68,18,AUT,1994,68,175,Left,ESP,1995,86,191,Right,No,50,Medium,No
2008,Nadal R.,Troicki V.,2,126,ESP,2001,85,185,Left,SRB,2006,86,193,Right,Yes,-124,High,No
2008,Verdasco F.,Ascione T.,28,96,ESP,2001,87,185,Left,FRA,2000,89,188,Right,Yes,-68,Medium,No
2008,Djokovic N.,Becker B.,3,81,SRB,2003,77,188,Right,GER,2005,72,178,Right,Yes,-78,High,Yes
2008,Haase R.,Ljubicic I.,103,19,NED,2005,71,191,Right,CRO,1998,92,193,Right,No,84,High,Yes
2008,Jones A.,Montanes A.,137,45,AUS,2000,69,180,Right,ESP,1999,70,175,Right,No,92,High,Yes
2008,Delic A.,Kendrick R.,136,108,BIH,2003,93,196,Right,USA,2000,86,191,Right,No,28,Low,Yes
2008,Monaco J.,Berlocq C.,23,75,ARG,2002,81,185,Right,ARG,2001,81,183,Right,Yes,-52,Medium,Yes
2008,Bolelli S.,Ram A.,70,233,ITA,2003,83,183,Right,NA,NA,NA,NA,NA,Yes,-163,High,NA
2008,Tipsarevic J.,Sirianni J.,49,146,SRB,2002,80,180,Right,AUS,1996,76,178,Right,Yes,-97,High,Yes
2008,Baghdatis M.,Johansson T.,16,51,CYP,2003,82,178,Right,SWE,1994,80,180,Right,Yes,-35,Medium,Yes
2008,Grosjean S.,Volandri F.,46,39,FRA,1996,73,175,Right,ITA,1997,73,183,Right,No,7,Low,Yes
2008,Lee H.T.,Guccione C.,47,91,KOR,1995,82,180,Right,AUS,2003,92,201,Left,Yes,-44,Medium,No
2008,Nalbandian D.,Smeets R.,10,149,ARG,2000,79,180,Right,NA,NA,NA,NA,NA,Yes,-139,High,NA
2008,Istomin D.,Lacko L.,216,150,UZB,2004,88,188,Right,SVK,2005,85,185,Right,No,66,Medium,Yes
2008,Cilic M.,Almagro N.,57,31,CRO,2005,89,198,Right,ESP,2003,86,183,Right,No,26,Low,Yes
2008,Gremelmayr D.,Roitman S.,119,72,GER,2000,73,183,Left,ARG,1996,79,185,Right,No,47,Medium,No
2008,Querrey S.,Rochus O.,62,56,USA,2006,95,198,Right,BEL,1999,65,168,Right,No,6,Low,Yes
2008,Safin M.,Gulbis E.,58,61,RUS,1997,88,193,Right,LAT,2004,88,193,Right,Yes,-3,Low,Yes
2008,Hewitt L.,Darcis S.,22,83,AUS,1998,77,178,Right,BEL,2003,77,178,Right,Yes,-61,Medium,Yes
2008,Ferrero J.C.,Kiefer N.,21,42,ESP,1998,73,183,Right,GER,1995,80,183,Right,Yes,-21,Low,Yes
2008,Ferrer D.,Roger-Vasselin E.,5,93,ESP,2000,73,175,Right,FRA,2002,75,188,Right,Yes,-88,High,Yes
2008,Melzer J.,Vanek J.,71,99,AUT,1999,81,183,Left,CZE,1995,86,185,Right,Yes,-28,Low,No
2008,Luczak P.,Zabaleta M.,90,104,AUS,2000,77,183,Right,ARG,1996,77,183,Right,Yes,-14,Low,Yes
2008,Blake J.,Massu N.,15,69,USA,1999,83,185,Right,CHI,1997,80,183,Right,Yes,-54,Medium,Yes
2008,Berdych T.,Eschauer W.,13,64,CZE,2002,91,196,Right,AUT,1998,76,188,Right,Yes,-51,Medium,Yes
2008,Hernandez O.,Minar I.,60,102,ESP,1998,70,180,Right,CZE,2002,85,183,Right,Yes,-42,Medium,Yes
2008,Tursunov D.,Malisse X.,32,156,RUS,2000,82,185,Right,BEL,1998,83,185,Right,Yes,-124,High,Yes
2008,Russell M.,Fognini F.,101,94,USA,1998,70,173,Right,ITA,2004,74,178,Right,No,7,Low,Yes
2008,Santoro F.,Isner J.,36,109,FRA,1989,74,178,Right,USA,2007,108,208,Right,Yes,-73,Medium,Yes
2008,Spadea V.,Stepanek R.,80,30,USA,1993,77,183,Right,CZE,1996,76,185,Right,No,50,Medium,Yes
2008,Del Potro J.M.,Ventura S.,53,87,ARG,2005,97,198,Right,ESP,2001,78,183,Right,Yes,-34,Medium,Yes
2008,Gonzalez F.,Economidis K.,7,142,CHI,1999,82,183,Right,NA,NA,NA,NA,NA,Yes,-135,High,NA
2008,Federer R.,Hartfield D.,1,107,SUI,1998,85,185,Right,ARG,1997,80,185,Right,Yes,-106,High,Yes
2008,Mathieu P.H.,Capdeville P.,25,100,FRA,1999,74,185,Right,CHI,2002,78,191,Right,Yes,-75,Medium,Yes
2008,Garcia-Lopez G.,Falla A.,86,84,ESP,2002,80,185,Right,COL,2000,77,185,Left,No,2,Low,No
2008,Koubek S.,Calleri A.,68,41,AUT,1994,68,175,Left,ARG,1995,86,183,Right,No,27,Low,No
2008,Nieminen J.,Levine J.,26,170,FIN,2000,78,185,Left,CAN,2007,68,175,Left,Yes,-144,High,Yes
2008,Karlovic I.,Sela D.,24,66,CRO,2000,104,211,Right,ISR,2002,65,175,Right,Yes,-42,Medium,Yes
2008,Tsonga J.W.,Warburg S.,38,172,FRA,2004,91,188,Right,USA,2005,85,191,Right,Yes,-134,High,Yes
2008,Gicquel M.,Wawrinka S.,73,29,FRA,1999,75,188,Right,SUI,2002,81,183,Right,No,44,Medium,Yes
2008,Nadal R.,Serra F.,2,88,ESP,2001,85,185,Left,FRA,2000,78,180,Right,Yes,-86,High,No
2008,Youzhny M.,Seppi A.,14,48,RUS,1999,73,183,Right,ITA,2002,75,191,Right,Yes,-34,Medium,Yes
2008,Fish M.,Robredo T.,43,12,USA,2000,82,188,Right,ESP,1998,75,180,Right,No,31,Medium,Yes
2008,Simon G.,Schuettler R.,33,92,FRA,2002,70,183,Right,GER,1995,75,180,Right,Yes,-59,Medium,Yes
2008,Andreev I.,Vliegen K.,35,105,RUS,2002,80,185,Right,BEL,2001,75,193,Right,Yes,-70,Medium,Yes
2008,Davydenko N.,Mahut N.,4,44,RUS,1999,70,178,Right,FRA,2000,80,191,Right,Yes,-40,Medium,Yes
2008,Kohlschreiber P.,Korolev E.,27,82,GER,2001,70,178,Right,KAZ,2005,82,185,Right,Yes,-55,Medium,Yes
2008,Gasquet R.,Lopez F.,8,37,FRA,2002,75,185,Right,ESP,1997,73,185,Left,Yes,-29,Low,No
2008,Roddick A.,Berrer M.,6,54,USA,2000,88,188,Right,GER,1999,100,193,Left,Yes,-48,Medium,No
2008,Berdych T.,Hernandez O.,13,60,CZE,2002,91,196,Right,ESP,1998,70,180,Right,Yes,-47,Medium,Yes
2008,Ferrero J.C.,Jones A.,21,137,ESP,1998,73,183,Right,AUS,2000,69,180,Right,Yes,-116,High,Yes
2008,Monaco J.,Delic A.,23,136,ARG,2002,81,185,Right,BIH,2003,93,196,Right,Yes,-113,High,Yes
2008,Tipsarevic J.,Verdasco F.,49,28,SRB,2002,80,180,Right,ESP,2001,87,185,Left,No,21,Low,No
2008,Federer R.,Santoro F.,1,36,SUI,1998,85,185,Right,FRA,1989,74,178,Right,Yes,-35,Medium,Yes
2008,Djokovic N.,Bolelli S.,3,70,SRB,2003,77,188,Right,ITA,2003,83,183,Right,Yes,-67,Medium,Yes
2008,Hewitt L.,Istomin D.,22,216,AUS,1998,77,178,Right,UZB,2004,88,188,Right,Yes,-194,High,Yes
2008,Ferrer D.,Del Potro J.M.,5,53,ESP,2000,73,175,Right,ARG,2005,97,198,Right,Yes,-48,Medium,Yes
2008,Querrey S.,Tursunov D.,62,32,USA,2006,95,198,Right,RUS,2000,82,185,Right,No,30,Low,Yes
2008,Cilic M.,Melzer J.,57,71,CRO,2005,89,198,Right,AUT,1999,81,183,Left,Yes,-14,Low,No
2008,Grosjean S.,Haase R.,46,103,FRA,1996,73,175,Right,NED,2005,71,191,Right,Yes,-57,Medium,Yes
2008,Spadea V.,Gremelmayr D.,80,119,USA,1993,77,183,Right,GER,2000,73,183,Left,Yes,-39,Medium,No
2008,Nalbandian D.,Luczak P.,10,90,ARG,2000,79,180,Right,AUS,2000,77,183,Right,Yes,-80,High,Yes
