tourney_name,surface,tourney_date,winner_seed,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_seed,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,loser_rank
WIMBLEDON,Grass,20210628,NA,Emma Raducanu,R,175,GBR,18.6,NA,Sorana Cirstea,R,176,ROU,31.2,6-3 7-5,R32,100,4,4,52,35,29,7,10,1,3,2,3,97,50,33,16,11,11,16,338,45
WIMBLEDON,Grass,20210628,NA,Ajla Tomljanovic,R,180,AUS,28.1,NA,Jelena Ostapenko,R,177,LAT,24,4-6 6-4 6-2,R32,115,3,2,84,58,36,12,14,1,6,2,8,86,48,28,16,14,6,13,75,34
WIMBLEDON,Grass,20210628,30,Paula Badosa,R,180,ESP,23.6,NA,Magda Linette,R,171,POL,29.3,5-7 6-2 6-4,R32,146,8,7,100,59,44,18,15,6,9,4,2,121,74,48,18,15,12,17,33,44
WIMBLEDON,Grass,20210628,19,Karolina Muchova,R,178,CZE,24.8,16,Anastasia Pavlyuchenkova,R,177,RUS,29.9,7-5 6-3,R32,100,3,1,62,37,23,10,10,2,6,1,5,82,53,28,10,11,11,18,22,19
WIMBLEDON,Grass,20210628,20,Cori Gauff,R,175,USA,17.2,NA,Kaja Juvan,R,170,SLO,20.5,6-3 6-3,R32,65,5,4,58,33,23,13,9,4,6,1,2,50,31,18,5,9,2,7,23,102
WIMBLEDON,Grass,20210628,25,Angelique Kerber,L,173,GER,33.4,NA,Aliaksandra Sasnovich,R,174,BLR,27.2,2-6 6-0 6-1,R32,75,6,2,59,40,32,9,11,2,4,3,5,62,36,20,11,10,4,9,28,100
WIMBLEDON,Grass,20210628,8,Karolina Pliskova,R,184,CZE,29.2,NA,Tereza Martincova,R,178,CZE,26.6,6-3 6-3,R32,98,7,9,77,54,39,9,9,7,8,1,4,67,42,24,11,9,8,12,13,87
WIMBLEDON,Grass,20210628,NA,Liudmila Samsonova,R,180,RUS,22.6,NA,Sloane Stephens,R,170,USA,28.2,6-2 2-6 6-4,R32,121,4,5,78,39,25,19,13,2,7,0,4,97,66,41,10,13,8,14,65,73
WIMBLEDON,Grass,20210628,23,Madison Keys,R,178,USA,26.3,13,Elise Mertens,R,179,BEL,25.6,7-5 6-3,R32,75,2,1,60,40,29,11,11,2,4,1,6,63,34,24,11,10,4,8,27,16
WIMBLEDON,Grass,20210628,NA,Viktorija Golubic,R,169,SUI,28.6,NA,Madison Brengle,R,168,USA,31.2,6-2 6-1,R32,67,2,0,57,38,23,12,7,6,7,0,2,60,50,21,4,8,5,11,66,82
WIMBLEDON,Grass,20210628,7,Iga Swiatek,R,176,POL,20,NA,Irina Camelia Begu,R,181,ROU,30.8,6-1 6-0,R32,55,2,0,38,21,18,12,7,3,3,1,7,46,28,12,5,6,4,9,9,79
WIMBLEDON,Grass,20210628,21,Ons Jabeur,R,167,TUN,26.8,11,Garbine Muguruza,R,182,ESP,27.7,5-7 6-3 6-2,R32,146,6,4,100,58,40,20,15,9,12,4,2,120,76,47,17,14,24,29,24,12
WIMBLEDON,Grass,20210628,18,Elena Rybakina,R,184,KAZ,22,NA,Shelby Rogers,R,175,USA,28.7,6-1 6-4,R32,66,8,3,60,32,27,14,9,3,3,1,3,52,31,17,11,8,5,8,20,46
WIMBLEDON,Grass,20210628,2,Aryna Sabalenka,R,182,BLR,23.1,NA,Camila Osorio,R,162,COL,19.5,6-0 6-3,R32,75,5,6,63,30,16,19,8,8,10,0,6,53,34,16,5,7,3,9,4,94
WIMBLEDON,Grass,20210628,1,Ashleigh Barty,R,166,AUS,25.1,14,Barbora Krejcikova,R,178,CZE,25.5,7-5 6-3,R16,95,7,5,77,41,32,16,11,8,10,4,4,72,49,30,9,10,3,7,1,17
WIMBLEDON,Grass,20210628,NA,Ajla Tomljanovic,R,180,AUS,28.1,NA,Emma Raducanu,R,175,GBR,18.6,6-4 3-0 RET,R16,75,1,5,55,31,23,13,7,5,5,2,3,42,23,16,9,6,2,4,75,338
WIMBLEDON,Grass,20210628,19,Karolina Muchova,R,178,CZE,24.8,30,Paula Badosa,R,180,ESP,23.6,7-6(6) 6-4,R16,93,1,3,69,47,34,10,12,3,5,2,6,69,44,30,11,11,4,7,22,33
WIMBLEDON,Grass,20210628,25,Angelique Kerber,L,173,GER,33.4,20,Cori Gauff,R,175,USA,17.2,6-4 6-4,R16,76,3,5,60,42,28,9,10,4,6,6,2,62,35,20,14,10,1,5,28,23
WIMBLEDON,Grass,20210628,8,Karolina Pliskova,R,184,CZE,29.2,NA,Liudmila Samsonova,R,180,RUS,22.6,6-2 6-3,R16,75,10,6,61,35,29,11,9,4,5,2,5,53,27,14,13,8,2,6,13,65
WIMBLEDON,Grass,20210628,NA,Viktorija Golubic,R,169,SUI,28.6,23,Madison Keys,R,178,USA,26.3,7-6(3) 6-3,R16,99,2,1,72,48,33,13,12,2,5,8,4,83,51,31,14,10,6,10,66,27
WIMBLEDON,Grass,20210628,21,Ons Jabeur,R,167,TUN,26.8,7,Iga Swiatek,R,176,POL,20,5-7 6-1 6-1,R16,101,9,3,89,52,39,17,13,12,15,2,5,68,31,18,14,13,0,7,24,9
WIMBLEDON,Grass,20210628,2,Aryna Sabalenka,R,182,BLR,23.1,18,Elena Rybakina,R,184,KAZ,22,6-3 4-6 6-3,R16,109,10,2,88,54,36,18,14,3,6,10,7,87,49,36,11,14,6,11,4,20
WIMBLEDON,Grass,20210628,1,Ashleigh Barty,R,166,AUS,25.1,NA,Ajla Tomljanovic,R,180,AUS,28.1,6-1 6-3,QF,66,5,4,46,26,18,11,8,2,4,2,2,56,34,16,8,8,5,11,1,75
WIMBLEDON,Grass,20210628,25,Angelique Kerber,L,173,GER,33.4,19,Karolina Muchova,R,178,CZE,24.8,6-2 6-3,QF,75,1,4,67,41,28,14,9,7,8,1,1,45,26,16,7,8,2,6,28,22
WIMBLEDON,Grass,20210628,8,Karolina Pliskova,R,184,CZE,29.2,NA,Viktorija Golubic,R,169,SUI,28.6,6-2 6-2,QF,81,8,3,52,36,30,9,8,3,3,0,3,64,39,22,10,8,6,10,13,66
WIMBLEDON,Grass,20210628,2,Aryna Sabalenka,R,182,BLR,23.1,21,Ons Jabeur,R,167,TUN,26.8,6-4 6-3,QF,74,3,5,68,41,34,11,10,6,7,4,2,65,42,31,7,9,7,10,4,24
WIMBLEDON,Grass,20210628,1,Ashleigh Barty,R,166,AUS,25.1,25,Angelique Kerber,L,173,GER,33.4,6-3 7-6(3),SF,87,8,4,74,41,36,15,12,5,6,0,3,66,36,23,17,10,3,5,1,28
WIMBLEDON,Grass,20210628,8,Karolina Pliskova,R,184,CZE,29.2,2,Aryna Sabalenka,R,182,BLR,23.1,5-7 6-4 6-4,SF,113,14,4,83,54,42,20,16,0,1,18,4,100,67,50,16,16,8,10,13,4
WIMBLEDON,Grass,20210628,1,Ashleigh Barty,R,166,AUS,25.1,8,Karolina Pliskova,R,184,CZE,29.2,6-3 6-7(4) 6-3,F,116,7,7,89,54,36,19,17,1,5,6,5,77,54,36,8,14,2,8,1,13
US OPEN,Hard,20210830,1,Ashleigh Barty,R,166,AUS,25.3,NA,Vera Zvonareva,R,172,RUS,36.9,6-1 7-6(7),R128,88,11,6,65,36,29,15,10,3,5,2,4,64,49,29,6,10,1,5,1,101
US OPEN,Hard,20210830,NA,Clara Tauson,R,182,DEN,18.6,NA,Clara Burel,R,176,FRA,20.4,7-5 6-0,R128,74,2,3,53,25,16,14,9,1,4,0,5,62,31,16,9,9,7,14,78,92
US OPEN,Hard,20210830,NA,Shelby Rogers,R,175,USA,28.8,NA,Madison Brengle,R,168,USA,31.4,6-4 6-0,R128,55,1,0,36,21,14,10,8,0,2,0,4,43,25,12,6,8,2,8,43,77
US OPEN,Hard,20210830,NA,Sorana Cirstea,R,176,ROU,31.3,29,Veronika Kudermetova,R,175,RUS,24.3,7-6(5) 3-6 6-0,R128,122,3,3,92,63,45,15,14,4,6,6,6,92,50,34,19,14,2,6,39,31
US OPEN,Hard,20210830,NA,Sara Sorribes Tormo,R,176,ESP,24.8,22,Karolina Muchova,R,178,CZE,25,6-2 7-6(3),R128,137,1,2,66,44,26,11,10,0,3,4,1,92,55,30,15,11,5,10,41,24
US OPEN,Hard,20210830,NA,Su Wei Hsieh,R,169,TPE,35.6,NA,Claire Liu,R,170,USA,21.2,6-1 6-4,R128,82,0,1,48,41,31,2,8,4,5,3,2,63,36,22,6,9,5,10,81,100
US OPEN,Hard,20210830,NA,Shuai Zhang,R,177,CHN,32.6,NA,Hailey Baptiste,R,NA,USA,19.8,6-3 6-4,R128,66,4,3,59,38,26,15,10,5,6,7,7,47,21,15,12,9,0,3,49,181
US OPEN,Hard,20210830,NA,Emma Raducanu,R,175,GBR,18.7,NA,Stefanie Voegele,R,170,SUI,31.4,6-2 6-3,R128,78,3,3,57,44,29,6,9,1,3,2,1,56,37,18,6,8,3,8,150,128
US OPEN,Hard,20210830,11,Belinda Bencic,R,175,SUI,24.4,NA,Arantxa Rus,L,180,NED,30.7,6-4 6-4,R128,90,4,2,48,35,30,10,10,0,0,3,2,70,47,31,11,10,4,6,12,71
US OPEN,Hard,20210830,NA,Martina Trevisan,L,160,ITA,27.8,NA,Coco Vandeweghe,R,185,USA,29.7,6-1 7-5,R128,96,2,3,83,60,37,14,10,7,8,4,4,48,26,17,8,9,0,4,106,160
US OPEN,Hard,20210830,NA,Misaki Doi,L,159,JPN,30.3,NA,Storm Sanders,L,166,AUS,27,7-6(3) 6-3,R128,82,3,0,57,37,27,13,12,1,4,4,8,73,50,33,6,10,6,10,97,133
US OPEN,Hard,20210830,23,Jessica Pegula,R,170,USA,27.5,NA,Anastasia Potapova,R,175,RUS,20.4,6-2 6-2,R128,64,2,0,49,33,24,9,8,6,7,1,3,55,36,18,8,8,3,8,25,89
US OPEN,Hard,20210830,28,Anett Kontaveit,R,174,EST,25.6,NA,Samantha Stosur,R,172,AUS,37.4,6-3 6-0,R128,71,5,2,49,31,24,10,8,2,2,3,5,69,43,24,10,7,11,15,28,186
US OPEN,Hard,20210830,NA,Jil Teichmann,L,170,SUI,24.1,NA,Cristina Bucsa,U,NA,ESP,23.6,6-3 6-4,R128,79,5,0,66,35,25,13,10,7,10,0,2,53,35,15,10,9,2,7,44,161
US OPEN,Hard,20210830,NA,Fiona Ferro,R,170,FRA,24.4,NA,Nao Hibino,R,163,JPN,26.7,6-1 6-4,R128,68,0,2,49,30,24,10,9,1,2,3,2,51,32,18,7,8,1,5,74,72
US OPEN,Hard,20210830,7,Iga Swiatek,R,176,POL,20.2,NA,Jamie Loeb,R,168,USA,26.4,6-3 6-4,R128,74,8,0,50,29,23,17,10,0,0,5,2,68,38,23,16,9,7,9,8,194
US OPEN,Hard,20210830,4,Karolina Pliskova,R,184,CZE,29.4,NA,Caty Mcnally,R,NA,USA,19.7,6-3 6-4,R128,83,8,6,67,38,27,13,10,5,8,0,0,59,45,22,6,9,6,11,4,130
US OPEN,Hard,20210830,NA,Amanda Anisimova,R,180,USA,19.9,NA,Zarina Diyas,R,172,KAZ,27.8,7-5 6-2,R128,66,3,4,57,33,24,12,10,1,3,0,3,55,39,26,4,10,7,12,75,110
US OPEN,Hard,20210830,NA,Ajla Tomljanovic,R,180,AUS,28.3,NA,Katie Volynets,R,NA,USA,19.6,6-3 6-1,R128,63,4,1,41,28,25,7,8,0,0,0,2,46,36,20,5,8,3,7,46,197
US OPEN,Hard,20210830,30,Petra Martic,R,181,CRO,30.6,NA,Dalma Galfi,U,NA,HUN,23,6-3 6-2,R128,76,9,1,61,41,32,9,9,1,2,2,4,61,36,20,10,8,3,7,32,152
US OPEN,Hard,20210830,24,Paula Badosa,R,180,ESP,23.7,NA,Alison Van Uytvanck,R,173,BEL,27.4,6-4 6-3,R128,80,4,4,53,36,31,8,10,1,2,3,5,77,44,27,14,9,8,11,26,61
US OPEN,Hard,20210830,NA,Varvara Gracheva,R,NA,RUS,21,NA,Nuria Parrizas Diaz,R,167,ESP,30.1,5-7 6-0 6-2,R128,140,5,5,91,58,38,11,13,7,12,2,2,104,85,39,7,13,8,17,82,95
US OPEN,Hard,20210830,NA,Anna Karolina Schmiedlova,R,176,SVK,26.9,NA,Ashlyn Krueger,R,185,USA,17.3,7-5 6-7(3) 6-3,R128,155,2,4,110,65,53,22,18,5,7,9,4,112,71,53,18,16,5,9,93,649
US OPEN,Hard,20210830,14,Anastasia Pavlyuchenkova,R,177,RUS,30.1,NA,Alison Riske Amritraj,R,173,USA,31.1,6-4 6-2,R128,78,6,2,49,32,23,10,9,0,1,2,3,53,34,20,7,9,4,8,15,35
US OPEN,Hard,20210830,10,Petra Kvitova,L,183,CZE,31.4,NA,Polona Hercog,R,182,SLO,30.6,6-1 6-2,R128,61,2,3,49,32,26,10,8,3,3,1,0,43,25,14,7,7,0,4,11,86
US OPEN,Hard,20210830,NA,Kristyna Pliskova,L,184,CZE,29.4,NA,Danka Kovinic,R,169,MNE,26.7,6-4 6-3,R128,66,13,2,47,36,29,4,9,0,1,2,6,52,29,17,12,10,0,4,115,67
US OPEN,Hard,20210830,NA,Katerina Siniakova,R,174,CZE,25.3,NA,Anastasija Sevastova,R,169,LAT,31.3,7-6(6) 6-3,R128,116,2,3,73,49,31,11,12,4,8,3,5,94,60,37,11,10,10,15,53,65
US OPEN,Hard,20210830,17,Maria Sakkari,R,172,GRE,26,NA,Marta Kostyuk,R,175,UKR,19.1,6-4 6-3,R128,91,8,6,71,37,29,13,9,8,10,1,1,55,34,15,14,10,1,6,18,55
US OPEN,Hard,20210830,NA,Greet Minnen,R,NA,BEL,24,NA,Nadia Podoroska,U,170,ARG,24.5,6-4 1-6 6-3,R128,137,5,4,88,61,41,12,13,7,10,2,4,119,81,47,20,13,10,13,104,37
US OPEN,Hard,20210830,NA,Liudmila Samsonova,R,180,RUS,22.8,NA,Katie Boulter,R,180,GBR,25,6-3 6-2,R128,72,6,6,58,32,25,15,9,4,4,6,5,59,38,25,7,8,7,10,52,190
US OPEN,Hard,20210830,NA,Lauren Davis,R,157,USA,27.8,NA,Viktoriya Tomova,R,170,BUL,26.5,6-2 2-6 6-3,R128,103,3,1,79,48,33,16,13,1,4,3,2,71,53,32,10,12,7,11,98,117
US OPEN,Hard,20210830,6,Bianca Andreescu,R,170,CAN,21.2,NA,Viktorija Golubic,R,169,SUI,28.8,7-5 4-6 7-5,R128,169,7,3,100,66,48,19,17,5,8,0,4,106,72,48,18,17,7,11,7,45
US OPEN,Hard,20210830,5,Elina Svitolina,R,174,UKR,26.9,NA,Rebecca Marino,R,183,CAN,30.7,6-2 6-3,R128,63,2,2,53,40,27,11,9,4,5,6,0,56,34,23,5,8,7,11,5,175
US OPEN,Hard,20210830,NA,Rebeka Masarova,R,186,ESP,22,NA,Ana Bogdan,R,171,ROU,28.7,6-7(9) 7-6(2) 7-6(9),R128,220,12,8,163,102,72,25,20,9,13,2,5,136,83,49,31,19,5,9,231,102
US OPEN,Hard,20210830,NA,Marketa Vondrousova,L,173,CZE,22.1,NA,Elena Gabriela Ruse,U,NA,ROU,23.8,7-5 6-0,R128,88,4,3,57,34,22,11,9,4,7,0,10,64,25,13,12,9,4,11,38,108
US OPEN,Hard,20210830,25,Daria Kasatkina,R,170,RUS,24.3,NA,Tsvetana Pironkova,R,180,BUL,33.9,6-2 6-1,R128,64,4,3,38,23,19,7,7,0,1,1,1,56,36,15,8,8,4,10,27,107
US OPEN,Hard,20210830,19,Elena Rybakina,R,184,KAZ,22.2,NA,Aliaksandra Sasnovich,R,174,BLR,27.4,6-2 6-3,R128,76,10,6,57,37,33,6,9,3,3,1,2,60,43,25,7,8,7,10,20,90
US OPEN,Hard,20210830,NA,Caroline Garcia,R,177,FRA,27.8,NA,Harriet Dart,R,175,GBR,25,6-7(6) 6-4 6-2,R128,170,4,4,109,65,43,20,15,7,11,5,7,117,58,36,24,16,8,15,62,151
US OPEN,Hard,20210830,NA,Kristina Kucova,R,163,SVK,31.2,NA,Ann Li,R,170,USA,21.1,7-5 6-1,R128,79,1,3,50,37,25,7,9,1,3,4,8,54,29,14,9,10,2,8,111,69
US OPEN,Hard,20210830,12,Simona Halep,R,168,ROU,29.9,NA,Camila Giorgi,R,168,ITA,29.6,6-4 7-6(3),R128,93,6,3,75,42,35,14,12,4,6,2,1,59,30,20,16,11,0,3,13,36
US OPEN,Hard,20210830,16,Angelique Kerber,L,173,GER,33.6,NA,Dayana Yastremska,R,175,UKR,21.2,3-6 6-4 7-6(3),R128,145,0,4,92,58,39,15,15,3,8,2,6,109,62,35,25,17,4,9,17,51
US OPEN,Hard,20210830,NA,Anhelina Kalinina,R,179,UKR,24.5,NA,Mayar Sherif,R,180,EGY,25.3,4-6 6-1 6-1,R128,109,4,4,62,41,29,12,12,4,7,2,1,75,53,27,10,12,3,10,76,96
US OPEN,Hard,20210830,NA,Sloane Stephens,R,170,USA,28.4,NA,Madison Keys,R,178,USA,26.5,6-3 1-6 7-6(7),R128,130,1,3,104,80,47,13,14,6,10,6,0,89,57,42,16,15,5,8,66,42
US OPEN,Hard,20210830,21,Cori Gauff,R,175,USA,17.4,NA,Magda Linette,R,171,POL,29.5,5-7 6-3 6-4,R128,154,9,8,110,64,44,21,16,9,13,4,5,101,59,45,15,15,7,12,23,48
US OPEN,Hard,20210830,NA,Kaia Kanepi,R,181,EST,36.2,31,Yulia Putintseva,R,163,KAZ,26.6,2-6 7-6(4) 6-2,R128,139,4,4,93,43,30,24,15,2,7,3,0,97,73,43,10,14,6,11,70,33
US OPEN,Hard,20210830,NA,Leylah Fernandez,L,168,CAN,18.9,NA,Ana Konjuh,R,174,CRO,23.6,7-6(3) 6-2,R128,105,4,3,72,55,36,8,10,8,10,6,10,70,44,30,9,11,3,7,73,88
US OPEN,Hard,20210830,NA,Olga Danilovic,L,NA,SRB,20.5,NA,Alycia Parks,R,185,USA,20.6,6-3 7-5,R128,88,3,5,69,46,33,13,10,6,7,12,6,63,29,23,13,11,2,6,145,246
US OPEN,Hard,20210830,3,Naomi Osaka,R,180,JPN,23.8,NA,Marie Bouzkova,R,180,CZE,23.1,6-4 6-1,R128,93,4,1,66,31,25,20,9,8,8,2,2,56,38,21,9,8,3,6,3,87
US OPEN,Hard,20210830,8,Barbora Krejcikova,R,178,CZE,25.7,NA,Astra Sharma,R,178,AUS,25.9,6-0 6-4,R128,74,3,2,42,25,23,11,8,2,2,4,1,55,29,15,11,8,8,12,9,114
US OPEN,Hard,20210830,NA,Christina Mchale,R,170,USA,29.3,NA,Emma Navarro,R,NA,USA,20.2,6-1 7-6(5),R128,100,2,2,69,47,32,9,10,3,7,1,5,73,38,21,13,10,6,13,119,337
US OPEN,Hard,20210830,NA,Kamilla Rakhimova,R,NA,RUS,20,NA,Kristina Mladenovic,R,184,FRA,28.2,2-6 6-2 6-3,R128,138,2,8,90,50,37,15,13,6,10,1,10,79,51,31,11,12,6,11,134,58
US OPEN,Hard,20210830,32,Ekaterina Alexandrova,R,175,RUS,26.7,NA,Sara Errani,R,164,ITA,34.3,6-3 6-2,R128,86,7,10,95,53,33,16,8,10,13,0,2,49,40,17,0,9,4,11,34,112
US OPEN,Hard,20210830,18,Victoria Azarenka,R,180,BLR,32,NA,Tereza Martincova,R,178,CZE,26.8,6-4 6-0,R128,70,3,2,53,36,24,9,8,2,3,1,2,49,31,15,7,8,2,7,19,60
US OPEN,Hard,20210830,NA,Jasmine Paolini,R,160,ITA,25.6,NA,Yaroslava Shvedova,R,180,KAZ,33.9,6-3 6-4,R128,66,1,2,52,37,22,8,10,2,6,4,2,47,26,13,4,9,1,7,99,452
US OPEN,Hard,20210830,NA,Andrea Petkovic,R,180,GER,33.9,NA,Irina Camelia Begu,R,181,ROU,31,6-2 7-6(3),R128,105,3,5,72,49,31,9,10,6,10,1,2,61,39,20,7,11,2,8,68,63
US OPEN,Hard,20210830,9,Garbine Muguruza,R,182,ESP,27.8,NA,Donna Vekic,R,179,CRO,25.1,7-6(4) 7-6(5),R128,139,8,1,90,56,43,17,14,5,7,10,4,96,55,42,19,12,2,4,10,57
US OPEN,Hard,20210830,15,Elise Mertens,R,179,BEL,25.7,NA,Rebecca Peterson,R,173,SWE,26,3-6 7-6(5) 7-6(5),R128,220,10,13,114,61,41,16,17,10,18,1,11,135,79,44,27,18,9,16,16,54
US OPEN,Hard,20210830,NA,Valentini Grammatikopoulou,U,NA,GRE,24.5,NA,Anna Blinkova,R,179,RUS,22.9,6-3 6-2,R128,75,1,2,56,38,27,7,8,5,7,1,5,58,40,19,6,9,4,10,234,84
US OPEN,Hard,20210830,NA,Camila Osorio,R,162,COL,19.6,NA,Ivana Jorovic,R,174,SRB,24.3,6-2 6-2,R128,68,3,6,56,37,29,6,8,4,5,4,2,49,25,15,8,8,1,6,80,308
US OPEN,Hard,20210830,20,Ons Jabeur,R,167,TUN,27,NA,Alize Cornet,R,173,FRA,31.6,7-5 7-5,R128,103,5,3,66,34,23,13,12,1,6,0,6,83,47,29,11,12,2,9,21,56
US OPEN,Hard,20210830,26,Danielle Collins,R,178,USA,27.7,NA,Carla Suarez Navarro,R,162,ESP,32.9,6-2 6-4,R128,68,10,3,43,21,19,17,9,0,0,0,4,59,40,22,11,9,7,10,29,335
US OPEN,Hard,20210830,NA,Kaja Juvan,R,170,SLO,20.7,NA,Heather Watson,R,170,GBR,29.2,6-1 6-4,R128,69,3,3,52,36,25,9,9,1,3,0,3,47,24,13,8,8,2,7,109,64
US OPEN,Hard,20210830,NA,Tamara Zidansek,R,168,SLO,23.6,NA,Bernarda Pera,L,175,USA,26.7,6-4 7-6(4),R128,116,1,3,79,58,34,13,11,6,9,2,7,95,57,37,12,12,11,15,40,85
US OPEN,Hard,20210830,2,Aryna Sabalenka,R,182,BLR,23.3,NA,Nina Stojanovic,R,176,SRB,25,6-4 6-7(4) 6-0,R128,144,13,13,94,51,44,14,14,5,8,1,4,99,59,30,18,15,4,11,2,94
US OPEN,Hard,20210830,1,Ashleigh Barty,R,166,AUS,25.3,NA,Clara Tauson,R,182,DEN,18.6,6-1 7-5,R64,90,11,2,56,35,28,11,10,3,5,2,3,84,50,23,17,9,14,19,1,78
US OPEN,Hard,20210830,NA,Shelby Rogers,R,175,USA,28.8,NA,Sorana Cirstea,R,176,ROU,31.3,7-5 6-2,R64,96,3,1,67,47,31,13,10,6,7,3,0,69,42,25,12,10,4,8,43,39
US OPEN,Hard,20210830,NA,Sara Sorribes Tormo,R,176,ESP,24.8,NA,Su Wei Hsieh,R,169,TPE,35.6,6-1 6-3,R64,78,1,4,48,33,20,5,8,2,5,0,0,60,38,13,9,8,9,16,41,81
US OPEN,Hard,20210830,NA,Emma Raducanu,R,175,GBR,18.7,NA,Shuai Zhang,R,177,CHN,32.6,6-2 6-4,R64,82,3,0,46,33,28,7,9,0,1,2,5,87,60,32,12,9,7,11,150,49
US OPEN,Hard,20210830,11,Belinda Bencic,R,175,SUI,24.4,NA,Martina Trevisan,L,160,ITA,27.8,6-3 6-1,R64,72,3,2,40,31,26,5,8,0,1,0,3,66,50,24,5,8,10,15,12,106
US OPEN,Hard,20210830,23,Jessica Pegula,R,170,USA,27.5,NA,Misaki Doi,L,159,JPN,30.3,6-3 6-2,R64,65,4,2,54,37,31,9,9,0,0,0,1,49,25,13,14,8,3,6,25,97
US OPEN,Hard,20210830,28,Anett Kontaveit,R,174,EST,25.6,NA,Jil Teichmann,L,170,SUI,24.1,6-4 6-1,R64,70,3,1,61,40,30,12,9,4,4,1,2,53,36,21,9,8,3,6,28,44
US OPEN,Hard,20210830,7,Iga Swiatek,R,176,POL,20.2,NA,Fiona Ferro,R,170,FRA,24.4,3-6 7-6(3) 6-0,R64,123,6,4,86,50,37,16,13,3,7,2,6,91,60,40,6,15,6,12,8,74
US OPEN,Hard,20210830,4,Karolina Pliskova,R,184,CZE,29.4,NA,Amanda Anisimova,R,180,USA,19.9,7-5 6-7(5) 7-6(7),R64,141,24,6,114,80,62,19,19,2,3,5,2,120,88,65,15,19,7,9,4,75
US OPEN,Hard,20210830,NA,Ajla Tomljanovic,R,180,AUS,28.3,30,Petra Martic,R,181,CRO,30.6,7-6(6) 6-4,R64,99,3,6,85,60,39,8,11,7,11,4,4,67,37,21,13,12,1,6,46,32
US OPEN,Hard,20210830,NA,Varvara Gracheva,R,NA,RUS,21,24,Paula Badosa,R,180,ESP,23.7,6-4 6-4,R64,74,2,0,53,26,21,13,10,1,3,4,6,52,38,24,6,10,1,5,82,26
US OPEN,Hard,20210830,14,Anastasia Pavlyuchenkova,R,177,RUS,30.1,NA,Anna Karolina Schmiedlova,R,176,SVK,26.9,6-2 5-7 6-2,R64,152,3,3,95,65,38,16,14,6,11,1,9,96,51,27,20,14,6,14,15,93
US OPEN,Hard,20210830,10,Petra Kvitova,L,183,CZE,31.4,NA,Kristyna Pliskova,L,184,CZE,29.4,7-6(4) 6-2,R64,79,9,3,62,44,35,10,10,0,0,8,3,68,40,29,14,11,1,3,11,115
US OPEN,Hard,20210830,17,Maria Sakkari,R,172,GRE,26,NA,Katerina Siniakova,R,174,CZE,25.3,6-4 6-2,R64,75,1,2,47,27,20,11,9,0,2,0,9,66,42,22,10,9,9,14,18,53
US OPEN,Hard,20210830,NA,Greet Minnen,R,NA,BEL,24,NA,Liudmila Samsonova,R,180,RUS,22.8,6-4 6-4,R64,89,1,2,68,44,33,11,10,3,4,3,8,65,30,18,19,10,7,10,104,52
US OPEN,Hard,20210830,6,Bianca Andreescu,R,170,CAN,21.2,NA,Lauren Davis,R,157,USA,27.8,6-4 6-4,R64,96,6,3,69,41,24,12,10,4,8,2,3,60,32,17,11,10,2,8,7,98
US OPEN,Hard,20210830,5,Elina Svitolina,R,174,UKR,26.9,NA,Rebeka Masarova,R,186,ESP,22,6-2 7-5,R64,75,3,0,48,35,32,9,10,0,0,5,1,61,32,23,12,10,5,8,5,231
US OPEN,Hard,20210830,25,Daria Kasatkina,R,170,RUS,24.3,NA,Marketa Vondrousova,L,173,CZE,22.1,3-6 6-4 6-4,R64,137,1,2,97,68,40,14,15,4,9,2,3,103,63,39,16,14,9,14,27,38
US OPEN,Hard,20210830,19,Elena Rybakina,R,184,KAZ,22.2,NA,Caroline Garcia,R,177,FRA,27.8,6-1 6-4,R64,65,11,4,48,33,28,9,9,1,1,1,2,57,33,19,12,8,3,6,20,62
US OPEN,Hard,20210830,12,Simona Halep,R,168,ROU,29.9,NA,Kristina Kucova,R,163,SVK,31.2,6-3 6-1,R64,68,1,2,48,29,22,11,8,3,4,0,1,52,34,16,6,8,5,10,13,111
US OPEN,Hard,20210830,16,Angelique Kerber,L,173,GER,33.6,NA,Anhelina Kalinina,R,179,UKR,24.5,6-3 6-2,R64,66,1,3,56,35,25,10,9,3,5,0,5,49,30,12,7,8,1,6,17,76
US OPEN,Hard,20210830,NA,Sloane Stephens,R,170,USA,28.4,21,Cori Gauff,R,175,USA,17.4,6-4 6-2,R64,66,0,1,49,41,33,6,9,1,1,5,4,50,34,24,6,9,2,5,66,23
US OPEN,Hard,20210830,NA,Leylah Fernandez,L,168,CAN,18.9,NA,Kaia Kanepi,R,181,EST,36.2,7-5 7-5,R64,116,1,3,82,54,43,12,12,7,8,4,4,91,49,38,15,12,6,9,73,70
US OPEN,Hard,20210830,3,Naomi Osaka,R,180,JPN,23.8,NA,Olga Danilovic,L,NA,SRB,20.5,W/O,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,145
