date,event,arena,city,fighter1,fighter2,result_type,judge1,judge1_score1,judge1_score2,judge2,judge2_score1,judge2_score2,judge3,judge3_score1,judge3_score2,winner,winner2,judge1_margin,judge2_margin,judge3_margin,judge1_perc,judge2_perc,judge3_perc,rounds,judge1_dev,judge2_dev,judge3_dev,judge1_out,judge2_out,judge3_out,agreement
2020-10-11,UFC on ESPN+ 37: Moraes vs. Sandhagen,Flash Forum,"Abu Dhabi, United Arab Emirates",Amirkhani,Barboza,Unanimous,Paolillo,27,30,Ransom,26,30,Wolf,28,29,Barboza,fighter2,-3,-4,-1,10.00%,13.33%,3.45%,3,0.5,2,2.5,fighter2,fighter2,fighter2,Agree
2020-10-11,UFC on ESPN+ 37: Moraes vs. Sandhagen,Flash Forum,"Abu Dhabi, United Arab Emirates",Rothwell,Tybura,Unanimous,Bell,27,29,Ohlsson,27,29,Wolf,27,29,Tybura,fighter2,-2,-2,-2,6.90%,6.90%,6.90%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2020-10-11,UFC on ESPN+ 37: Moraes vs. Sandhagen,Flash Forum,"Abu Dhabi, United Arab Emirates",Topuria,Zalal,Unanimous,Bell,29,28,Ohlsson,29,28,Paolillo,29,28,Topuria,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2020-10-11,UFC on ESPN+ 37: Moraes vs. Sandhagen,Flash Forum,"Abu Dhabi, United Arab Emirates",Al Qaisi,Kelley,Unanimous,Ohlsson,28,29,Ransom,27,30,Werner,28,29,Kelley,fighter2,-1,-3,-1,3.45%,10.00%,3.45%,3,1,2,1,fighter2,fighter2,fighter2,Agree
2020-10-11,UFC on ESPN+ 37: Moraes vs. Sandhagen,Flash Forum,"Abu Dhabi, United Arab Emirates",Morales,Chikadze,Unanimous,Bell,27,30,Paolillo,27,30,Wolf,27,30,Chikadze,fighter2,-3,-3,-3,10.00%,10.00%,10.00%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2020-10-11,UFC on ESPN+ 37: Moraes vs. Sandhagen,Flash Forum,"Abu Dhabi, United Arab Emirates",Egger,Cortez,Unanimous,Paolillo,27,30,Ransom,27,30,Werner,27,30,Cortez,fighter2,-3,-3,-3,10.00%,10.00%,10.00%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2020-10-11,UFC on ESPN+ 37: Moraes vs. Sandhagen,Flash Forum,"Abu Dhabi, United Arab Emirates",Silva,Ulanbekov,Unanimous,Bell,28,29,Ohlsson,27,30,Wolf,28,29,Ulanbekov,fighter2,-1,-3,-1,3.45%,10.00%,3.45%,3,1,2,1,fighter2,fighter2,fighter2,Agree
2020-10-15,Bellator 249: Cyborg vs. Blencowe,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Crutchmer,Lachinov,Unanimous,Bell,28,29,Murtha,28,29,Peabody,28,29,Lachinov,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2020-10-17,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Flash Forum,"Abu Dhabi, United Arab Emirates",Jung,Ortega,Unanimous,Cartlidge,45,50,Lethaby,45,50,Werner,45,50,Ortega,fighter2,-5,-5,-5,10.00%,10.00%,10.00%,5,0,0,0,fighter2,fighter2,fighter2,Agree
2020-10-17,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Flash Forum,"Abu Dhabi, United Arab Emirates",Krause,Silva,Unanimous,Cartlidge,30,27,Ransom,30,27,Werner,30,27,Krause,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2020-10-17,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Flash Forum,"Abu Dhabi, United Arab Emirates",Martinez,Almeida,Unanimous,Cartlidge,30,27,Ransom,30,27,Wolf,30,27,Martinez,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2020-10-17,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Flash Forum,"Abu Dhabi, United Arab Emirates",Gamrot,Kutateladze,Split,Lethaby,29,28,Ransom,28,29,Wolf,28,29,Kutateladze,fighter2,1,-1,-1,-3.57%,3.45%,3.45%,3,2,1,1,fighter1,fighter2,fighter2,judge1
2020-10-17,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Flash Forum,"Abu Dhabi, United Arab Emirates",Botelho,Robertson,Unanimous,Cartlidge,27,29,Werner,27,29,Wolf,28,29,Robertson,fighter2,-2,-2,-1,6.90%,6.90%,3.45%,3,0.5,0.5,1,fighter2,fighter2,fighter2,Agree
2020-10-17,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Flash Forum,"Abu Dhabi, United Arab Emirates",Phillips,Park,Unanimous,Cartlidge,25,30,Lethaby,25,30,Wolf,25,30,Park,fighter2,-5,-5,-5,16.67%,16.67%,16.67%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2020-10-17,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Flash Forum,"Abu Dhabi, United Arab Emirates",Mullarkey,Ziam,Unanimous,Cartlidge,28,29,Ransom,28,29,Werner,28,29,Ziam,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2020-10-24,UFC 254: Khabib vs. Gaethje,Flash Forum,"Abu Dhabi, United Arab Emirates",Cannonier,Whittaker,Unanimous,Cleary,28,29,D'Amato,28,29,Lethaby,28,29,Whittaker,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2020-10-24,UFC 254: Khabib vs. Gaethje,Flash Forum,"Abu Dhabi, United Arab Emirates",Kenney,Wood,Unanimous,Cartlidge,29,28,Cleary,29,28,Lethaby,30,27,Kenney,fighter1,1,1,3,-3.57%,-3.57%,-11.11%,3,1,1,2,fighter1,fighter1,fighter1,Agree
2020-10-24,UFC 254: Khabib vs. Gaethje,Flash Forum,"Abu Dhabi, United Arab Emirates",Alvey,Jung,Split,Cartlidge,28,28,Lethaby,29,28,Ransom,28,29,draw,draw,0,1,-1,0.00%,-3.57%,3.45%,3,0,1.5,1.5,draw,fighter1,fighter2,Disagree
2020-10-29,Bellator 250: Mousasi vs. Lima,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Mousasi,Lima,Unanimous,Crosby,49,46,Tirelli,49,46,Valel,48,47,Mousasi,fighter1,3,3,1,-6.52%,-6.52%,-2.13%,5,1,1,2,fighter1,fighter1,fighter1,Agree
2020-10-29,Bellator 250: Mousasi vs. Lima,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Girtz,Corrales,Split,Crosby,30,27,Peabody,27,30,Tirelli,27,30,Corrales,fighter2,3,-3,-3,-11.11%,10.00%,10.00%,3,6,3,3,fighter1,fighter2,fighter2,judge1
2020-10-29,Bellator 250: Mousasi vs. Lima,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Gwerder,Rosta,Unanimous,Crosby,27,30,English,27,30,Valel,27,30,Rosta,fighter2,-3,-3,-3,10.00%,10.00%,10.00%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2020-10-29,Bellator 250: Mousasi vs. Lima,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Hager,Calton,Split,English,29,28,Rogers,28,29,Valel,29,28,Hager,fighter1,1,-1,1,-3.57%,3.45%,-3.57%,3,1,2,1,fighter1,fighter2,fighter1,judge2
2020-10-29,Bellator 250: Mousasi vs. Lima,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Johnson,Eblen,Unanimous,Crosby,27,30,Tirelli,27,30,Valel,28,29,Eblen,fighter2,-3,-3,-1,10.00%,10.00%,3.45%,3,1,1,2,fighter2,fighter2,fighter2,Agree
2020-10-29,Bellator 250: Mousasi vs. Lima,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Sanchez,Borics,Unanimous,Crosby,27,30,Rogers,28,29,Valel,27,30,Borics,fighter2,-3,-1,-3,10.00%,3.45%,10.00%,3,1,2,1,fighter2,fighter2,fighter2,Agree
2020-10-31,UFC on ESPN+ 39: Hall vs. Silva,UFC Apex,"Las Vegas, Nevada, USA",Mitchell,Fili,Unanimous,D'Amato,30,27,Hagen,30,27,Lee,29,28,Mitchell,fighter1,3,3,1,-11.11%,-11.11%,-3.57%,3,1,1,2,fighter1,fighter1,fighter1,Agree
2020-10-31,UFC on ESPN+ 39: Hall vs. Silva,UFC Apex,"Las Vegas, Nevada, USA",Moises,Green,Unanimous,Cleary,29,28,D'Amato,29,28,Hagen,29,28,Moises,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2020-10-31,UFC on ESPN+ 39: Hall vs. Silva,UFC Apex,"Las Vegas, Nevada, USA",Strickland,Marshman,Unanimous,Byrd,30,27,Cleary,30,27,D'Amato,30,27,Strickland,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2020-11-05,Bellator 251: Manhoef vs. Anderson,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Sowma,Fortune,Unanimous,Miner,28,29,Montalvo,28,29,Tirelli,28,29,Fortune,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2020-11-05,Bellator 251: Manhoef vs. Anderson,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Vanderford,de Jesus,Unanimous,Miner,30,26,Montalvo,30,27,Peabody,30,27,Vanderford,fighter1,4,3,3,-15.38%,-11.11%,-11.11%,3,1,0.5,0.5,fighter1,fighter1,fighter1,Agree
2020-11-05,Bellator 251: Manhoef vs. Anderson,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Logan,Karakhanyan,Split,Bell,28,29,Crosby,29,28,Tirelli,28,29,Karakhanyan,fighter2,-1,1,-1,3.45%,-3.57%,3.45%,3,1,2,1,fighter2,fighter1,fighter2,judge2
2020-11-05,Bellator 251: Manhoef vs. Anderson,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Polizzi,Anglickas,Unanimous,Bell,27,30,Miner,27,30,Murtha,27,30,Anglickas,fighter2,-3,-3,-3,10.00%,10.00%,10.00%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2020-11-05,Bellator 251: Manhoef vs. Anderson,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Harding,Miele,Unanimous,Bell,30,27,Crosby,30,27,Miner,30,27,Harding,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2020-11-05,Bellator 251: Manhoef vs. Anderson,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Zimmerman,Zebian,Unanimous,Crosby,27,30,Murtha,27,30,Tirelli,28,29,Zebian,fighter2,-3,-3,-1,10.00%,10.00%,3.45%,3,1,1,2,fighter2,fighter2,fighter2,Agree
2020-11-05,Bellator 251: Manhoef vs. Anderson,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Bates,Supino,Unanimous,Montalvo,30,25,Murtha,30,27,Tirelli,30,27,Bates,fighter1,5,3,3,-20.00%,-11.11%,-11.11%,3,2,1,1,fighter1,fighter1,fighter1,Agree
2020-11-07,UFC on ESPN+ 40: Santos vs. Teixeira,UFC Apex,"Las Vegas, Nevada, USA",Arlovski,Boser,Unanimous,Colón,29,28,Lee,29,28,Mccarthy,29,28,Arlovski,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2020-11-07,UFC on ESPN+ 40: Santos vs. Teixeira,UFC Apex,"Las Vegas, Nevada, USA",Barcelos,Taha,Unanimous,Hagen,30,27,Lee,30,27,Mccarthy,30,27,Barcelos,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2020-11-07,UFC on ESPN+ 40: Santos vs. Teixeira,UFC Apex,"Las Vegas, Nevada, USA",Gadelha,Xiaonan,Unanimous,Bell,28,29,Cleary,28,29,D'Amato,28,29,Xiaonan,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2020-11-12,Bellator 252: Pitbull vs. Carvalho,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Storley,Amosov,Split,Crosby,28,29,Tirelli,29,28,Valel,28,29,Amosov,fighter2,-1,1,-1,3.45%,-3.57%,3.45%,3,1,2,1,fighter2,fighter1,fighter2,judge2
2020-11-12,Bellator 252: Pitbull vs. Carvalho,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Sanchez,Weichel,Unanimous,Colón,48,46,Miner,49,46,Valel,49,45,Sanchez,fighter1,2,3,4,-4.35%,-6.52%,-8.89%,5,1.5,0,1.5,fighter1,fighter1,fighter1,Agree
2020-11-12,Bellator 252: Pitbull vs. Carvalho,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Powell,Muro,Unanimous,Colón,27,30,Crosby,27,30,Peabody,28,29,Muro,fighter2,-3,-3,-1,10.00%,10.00%,3.45%,3,1,1,2,fighter2,fighter2,fighter2,Agree
2020-11-12,Bellator 252: Pitbull vs. Carvalho,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Sootho,Lugo,Unanimous,Bell,27,30,Colón,28,29,Crosby,27,30,Lugo,fighter2,-3,-1,-3,10.00%,3.45%,10.00%,3,1,2,1,fighter2,fighter2,fighter2,Agree
2020-11-12,Bellator 252: Pitbull vs. Carvalho,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Brennan,Salas,Unanimous,Bell,30,26,Peabody,30,26,Tirelli,30,27,Brennan,fighter1,4,4,3,-15.38%,-15.38%,-11.11%,3,0.5,0.5,1,fighter1,fighter1,fighter1,Agree
2020-11-14,UFC on ESPN+ 41: Felder vs. dos Anjos,"Las Vegas, Nevada, USA",NA,dos Anjos,Felder,Split,Cleary,50,45,D'Amato,50,45,Lee,47,48,dos Anjos,fighter1,5,5,-1,-11.11%,-11.11%,2.08%,5,3,3,6,fighter1,fighter1,fighter2,judge3
2020-11-14,UFC on ESPN+ 41: Felder vs. dos Anjos,"Las Vegas, Nevada, USA",NA,Yoder,Granger,Unanimous,Cleary,29,27,Lee,29,27,Mccarthy,30,26,Yoder,fighter1,2,2,4,-7.41%,-7.41%,-15.38%,3,1,1,2,fighter1,fighter1,fighter1,Agree
2020-11-14,UFC on ESPN+ 41: Felder vs. dos Anjos,"Las Vegas, Nevada, USA",NA,McKenna,Hansen,Unanimous,Cleary,29,28,D'Amato,29,28,Lee,29,28,McKenna,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2020-11-14,UFC on ESPN+ 41: Felder vs. dos Anjos,"Las Vegas, Nevada, USA",NA,Murata,Markos,Unanimous,Bell,30,27,D'Amato,30,27,Kamijo,30,27,Murata,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2020-11-14,UFC on ESPN+ 41: Felder vs. dos Anjos,"Las Vegas, Nevada, USA",NA,de Freitas Jr.,Gravely,Split,Bell,28,29,D'Amato,29,28,Hagen,27,30,Gravely,fighter2,-1,1,-3,3.45%,-3.57%,10.00%,3,0,3,3,fighter2,fighter1,fighter2,judge2
2020-11-14,UFC on ESPN+ 41: Felder vs. dos Anjos,"Las Vegas, Nevada, USA",NA,Morono,McKee,Unanimous,Bell,30,27,Kamijo,30,27,Winter,30,27,Morono,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2020-11-14,UFC on ESPN+ 41: Felder vs. dos Anjos,"Las Vegas, Nevada, USA",NA,Mayes,Martinez,Unanimous,Hagen,30,27,Kamijo,29,28,Winter,30,27,Mayes,fighter1,3,1,3,-11.11%,-3.57%,-11.11%,3,1,2,1,fighter1,fighter1,fighter1,Agree
2020-11-14,KSW 56: Materla vs. Soldic,Wytwornia Club,"Lodz, Poland",Owczarz,Haba,Unanimous,Czajka,27,30,Porebski,28,29,Wojciechowski,28,29,Haba,fighter2,-3,-1,-1,10.00%,3.45%,3.45%,3,2,1,1,fighter2,fighter2,fighter2,Agree
2020-11-14,KSW 56: Materla vs. Soldic,Wytwornia Club,"Lodz, Poland",Barrio,Legierski,Majority,Czajka,28,28,Motylewski,28,29,Wojciechowski,27,29,Legierski,fighter2,0,-1,-2,0.00%,3.45%,6.90%,3,1.5,0,1.5,draw,fighter2,fighter2,judge1
2020-11-14,KSW 56: Materla vs. Soldic,Wytwornia Club,"Lodz, Poland",Torres,Coga,Split,Motylewski,28,29,Porebski,30,27,Wojciechowski,29,28,Torres,fighter1,-1,3,1,3.45%,-11.11%,-3.57%,3,3,3,0,fighter2,fighter1,fighter1,judge1
2020-11-19,Bellator 253: Caldwell vs. McKee,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Jackson,Henderson,Unanimous,Bell,30,27,Crosby,30,27,Peabody,30,27,Jackson,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2020-11-19,Bellator 253: Caldwell vs. McKee,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Lee,Davis,Unanimous,Bell,27,30,Miner,26,30,Tirelli,27,30,Davis,fighter2,-3,-4,-3,10.00%,13.33%,10.00%,3,0.5,1,0.5,fighter2,fighter2,fighter2,Agree
2020-11-19,Bellator 253: Caldwell vs. McKee,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Lee,Stots,Unanimous,Bell,27,30,Crosby,27,30,Miner,27,30,Stots,fighter2,-3,-3,-3,10.00%,10.00%,10.00%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2020-11-19,Bellator 253: Caldwell vs. McKee,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Bessette,Kennedy,Unanimous,Crosby,26,30,Peabody,26,30,Tirelli,27,30,Kennedy,fighter2,-4,-4,-3,13.33%,13.33%,10.00%,3,0.5,0.5,1,fighter2,fighter2,fighter2,Agree
2020-11-19,Bellator 253: Caldwell vs. McKee,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Lemminger,Willis,Unanimous,Bell,28,29,Miner,28,29,Murtha,28,29,Willis,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2020-11-19,Bellator 253: Caldwell vs. McKee,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Murray,Ferguson Jr.,Unanimous,Miner,30,27,Murtha,30,27,Tirelli,30,27,Murray,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2020-11-21,UFC 255: Figueiredo vs. Perez,UFC Apex,"Las Vegas, Nevada, USA",Shevchenko,Maia,Unanimous,Bell,49,46,D'Amato,49,46,Kamijo,49,46,Shevchenko,fighter1,3,3,3,-6.52%,-6.52%,-6.52%,5,0,0,0,fighter1,fighter1,fighter1,Agree
2020-11-21,UFC 255: Figueiredo vs. Perez,UFC Apex,"Las Vegas, Nevada, USA",Means,Perry,Unanimous,Bell,29,28,Hagen,30,27,Lee,29,28,Means,fighter1,1,3,1,-3.57%,-11.11%,-3.57%,3,1,2,1,fighter1,fighter1,fighter1,Agree
2020-11-21,UFC 255: Figueiredo vs. Perez,UFC Apex,"Las Vegas, Nevada, USA",Chookagian,Calvillo,Unanimous,Cleary,30,27,D'Amato,30,27,Kamijo,30,27,Chookagian,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2020-11-21,UFC 255: Figueiredo vs. Perez,UFC Apex,"Las Vegas, Nevada, USA",Rodriguez,Dalby,Unanimous,Cleary,28,29,Maness,28,29,Weeks,27,30,Dalby,fighter2,-1,-1,-3,3.45%,3.45%,10.00%,3,1,1,2,fighter2,fighter2,fighter2,Agree
2020-11-21,UFC 255: Figueiredo vs. Perez,UFC Apex,"Las Vegas, Nevada, USA",Jouban,Gooden,Unanimous,Bell,30,27,Colón,30,27,Hagen,30,27,Jouban,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2020-11-21,UFC 255: Figueiredo vs. Perez,UFC Apex,"Las Vegas, Nevada, USA",Daukaus,Stoltzfus,Unanimous,Bell,30,26,Kamijo,30,27,Weeks,30,27,Daukaus,fighter1,4,3,3,-15.38%,-11.11%,-11.11%,3,1,0.5,0.5,fighter1,fighter1,fighter1,Agree
2020-11-21,Invicta FC 43: King vs. Harrison,PAL of KCKS Gym,"Kansas City, Kansas, USA",Culp,Penning,Unanimous,Champion,28,29,Divilbiss,28,29,Mildren,28,29,Penning,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2020-11-28,UFC on ESPN 18: Smith vs. Clark,UFC Apex,"Las Vegas, Nevada, USA",Porter,Parisian,Unanimous,Colón,30,26,Maness,30,27,Weeks,29,28,Porter,fighter1,4,3,1,-15.38%,-11.11%,-3.57%,3,2,0.5,2.5,fighter1,fighter1,fighter1,Agree
2020-11-28,UFC on ESPN 18: Smith vs. Clark,UFC Apex,"Las Vegas, Nevada, USA",Carlyle,Algeo,Unanimous,Bell,27,30,D'Amato,27,30,Weeks,27,30,Algeo,fighter2,-3,-3,-3,10.00%,10.00%,10.00%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2020-11-28,UFC on ESPN 18: Smith vs. Clark,UFC Apex,"Las Vegas, Nevada, USA",Dumont,Evans-Smith,Unanimous,Bell,30,26,Cleary,30,26,Hagen,30,26,Dumont,fighter1,4,4,4,-15.38%,-15.38%,-15.38%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2020-12-05,UFC on ESPN 19: Hermansson vs. Vettori,UFC Apex,"Las Vegas, Nevada, USA",Hermansson,Vettori,Unanimous,Cleary,46,49,D'Amato,46,49,Kamijo,45,49,Vettori,fighter2,-3,-3,-4,6.12%,6.12%,8.16%,5,0.5,0.5,1,fighter2,fighter2,fighter2,Agree
2020-12-05,UFC on ESPN 19: Hermansson vs. Vettori,UFC Apex,"Las Vegas, Nevada, USA",Allan,Dolidze,Split,Bell,28,29,Hagen,27,30,Lee,29,28,Dolidze,fighter2,-1,-3,1,3.45%,10.00%,-3.57%,3,0,3,3,fighter2,fighter2,fighter1,judge3
2020-12-05,UFC on ESPN 19: Hermansson vs. Vettori,UFC Apex,"Las Vegas, Nevada, USA",Collier,Villante,Unanimous,Byrd,30,27,Colón,30,27,D'Amato,30,27,Collier,fighter1,3,3,3,-11.11%,-11.11%,-11.11%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2020-12-10,Bellator 254: Macfarlane vs. Velasquez,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Macfarlane,Velasquez,Unanimous,Bell,46,49,D'Amato,47,48,Miner,47,48,Velasquez,fighter2,-3,-1,-1,6.12%,2.08%,2.08%,5,2,1,1,fighter2,fighter2,fighter2,Agree
2020-12-10,Bellator 254: Macfarlane vs. Velasquez,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Mattos,Magomedov,Unanimous,Miner,26,30,Peabody,27,30,Tirelli,27,30,Magomedov,fighter2,-4,-3,-3,13.33%,10.00%,10.00%,3,1,0.5,0.5,fighter2,fighter2,fighter2,Agree
2020-12-10,Bellator 254: Macfarlane vs. Velasquez,Mohegan Sun Arena,"Uncasville, Connecticut, USA",Lachinov,Nikaev,Unanimous,Crosby,28,29,Peabody,28,29,Rogers,28,29,Nikaev,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2020-12-10,CW 117: Shanks vs. Hadley,York Hall,"London, England",Hadley,Shanks,Unanimous,Barton,50,45,Hand,50,44,Ransom,50,42,Hadley,fighter1,5,6,8,-11.11%,-13.64%,-19.05%,5,2,0.5,2.5,fighter1,fighter1,fighter1,Agree
2020-12-10,CW 117: Shanks vs. Hadley,York Hall,"London, England",Maia,Martignoni,Unanimous,Barton,28,29,Hand,28,29,Ransom,28,29,Martignoni,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2020-12-10,CW 117: Shanks vs. Hadley,York Hall,"London, England",Sonmez,Stephen,Unanimous,Barton,27,30,Hand,27,30,Ransom,26,30,Stephen,fighter2,-3,-3,-4,10.00%,10.00%,13.33%,3,0.5,0.5,1,fighter2,fighter2,fighter2,Agree
2020-12-11,CW 118: The Trilogy Strikes Back 2,York Hall,"London, England",Damiani,Khalid,Split,Barton,29,28,Hand,29,28,Ransom,28,29,Damiani,fighter1,1,1,-1,-3.57%,-3.57%,3.45%,3,1,1,2,fighter1,fighter1,fighter2,judge3
2020-12-11,CW 118: The Trilogy Strikes Back 2,York Hall,"London, England",Inman,Bonner,Unanimous,Barton,27,30,Hand,27,30,Ransom,28,29,Bonner,fighter2,-3,-3,-1,10.00%,10.00%,3.45%,3,1,1,2,fighter2,fighter2,fighter2,Agree
2020-12-11,CW 118: The Trilogy Strikes Back 2,York Hall,"London, England",Stanton,Fleminas,Unanimous,Barton,28,29,Hand,27,30,Ransom,28,29,Fleminas,fighter2,-1,-3,-1,3.45%,10.00%,3.45%,3,1,2,1,fighter2,fighter2,fighter2,Agree
2020-12-11,CW 118: The Trilogy Strikes Back 2,York Hall,"London, England",Crawford,Ellis,Unanimous,Barton,28,29,Hand,28,29,Ransom,28,29,Ellis,fighter2,-1,-1,-1,3.45%,3.45%,3.45%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2020-12-12,UFC 256: Figueiredo vs. Moreno,UFC Apex,"Las Vegas, Nevada, USA",Ferguson,Oliveira,Unanimous,Bell,26,30,Colón,26,30,Mccarthy,26,30,Oliveira,fighter2,-4,-4,-4,13.33%,13.33%,13.33%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2020-12-12,UFC 256: Figueiredo vs. Moreno,UFC Apex,"Las Vegas, Nevada, USA",Dern,Jandiroba,Unanimous,Cleary,29,28,D'Amato,29,28,Kamijo,29,28,Dern,fighter1,1,1,1,-3.57%,-3.57%,-3.57%,3,0,0,0,fighter1,fighter1,fighter1,Agree
2020-12-12,UFC 256: Figueiredo vs. Moreno,UFC Apex,"Las Vegas, Nevada, USA",Quarantillo,Tucker,Unanimous,Hagen,27,30,Lee,27,30,Mccarthy,27,30,Tucker,fighter2,-3,-3,-3,10.00%,10.00%,10.00%,3,0,0,0,fighter2,fighter2,fighter2,Agree
2020-12-12,CW 119: The Trilogy Strikes Back 3,York Hall,"London, England",Grant,Sardari,Split,Barton,48,47,Hand,47,48,Ransom,46,49,Sardari,fighter2,1,-1,-3,-2.13%,2.08%,6.12%,5,3,0,3,fighter1,fighter2,fighter2,judge1
2020-12-12,CW 119: The Trilogy Strikes Back 3,York Hall,"London, England",Hughes,Vucenic,Split,Goddard,29,28,Hand,28,29,Ransom,28,29,Vucenic,fighter2,1,-1,-1,-3.57%,3.45%,3.45%,3,2,1,1,fighter1,fighter2,fighter2,judge1
2020-12-12,CW 119: The Trilogy Strikes Back 3,York Hall,"London, England",Bellandi,Currie,Unanimous,Barton,26,30,Hand,26,30,Ransom,27,30,Currie,fighter2,-4,-4,-3,13.33%,13.33%,10.00%,3,0.5,0.5,1,fighter2,fighter2,fighter2,Agree
2020-12-12,UFC 256: Figueiredo vs. Moreno,UFC Apex,"Las Vegas, Nevada, USA",Moreno,Figueiredo,Majority,Cleary,46,48,D'Amato,47,47,Kamijo,47,47,draw,draw,-2,0,0,4.17%,0.00%,0.00%,5,2,1,1,fighter2,draw,draw,judge1
