game_id,stint_id,home_lineup,away_lineup,n_pos,home_points,away_points,minutes,margin
0022200239,10,202695_202704_1626181_1627826_1629611,1627751_1628966_1629640_1630200_1631110,6,2,7,1.6799999999999997,-83.33333333333333
0022200239,11,202331_202694_202704_1626181_1627826,1627751_1628966_1629640_1629676_1631110,9,9,2,2.8200000000000003,77.77777777777777
0022200239,12,202322_202694_202704_1626181_1627826,1626196_1627751_1629640_1630200_1631110,2,0,0,0.6000000000000014,0
0022200239,13,202322_202694_202704_1626181_1629650,203926_1626196_1627751_1629640_1630200,30,18,16,8.5,6.666666666666667
0022200239,14,202694_202695_202704_1627826_1629611,1626196_1627751_1628966_1629640_1631110,3,2,2,0.6099999999999994,0
0022200239,15,202322_202694_202704_1627826_1629611,1626196_1627751_1628966_1629640_1631110,9,10,7,2,33.333333333333336
0022200239,16,202322_202694_1626181_1627826_1629611,203926_1626196_1628966_1629640_1629646,8,3,2,2.1400000000000006,12.5
0022200239,17,201587_202322_1626181_1627826_1629611,203926_1626196_1629646_1629676_1630200,12,3,5,2.6099999999999994,-16.666666666666668
0022200239,18,201587_202322_202695_202704_1626181,203926_1629646_1629676_1630200_1631110,6,7,1,1.1799999999999997,100
0022200239,19,201587_202322_202695_202704_1626181,1629646_1629676_1631103_1631110_1631160,7,5,4,1.6700000000000017,14.285714285714286
0022200239,20,201587_202322_1626181_1629599_1629611,1629646_1629676_1631103_1631110_1631160,4,2,2,1.1099999999999994,0
0022200239,21,203496_1626181_1629599_1629611_1629650,1629646_1629676_1631103_1631160_1631230,30,11,16,6.82,-16.666666666666668
0022200235,1,203991_1627749_1628381_1629027_1629631,201152_1627823_1627832_1628384_1630567,21,13,10,4.9,14.285714285714286
0022200235,2,1627749_1628381_1629027_1629631_1630168,201152_1627823_1627832_1628384_1630567,2,0,0,0.3199999999999994,0
0022200235,3,1627749_1628381_1628988_1629631_1630168,201152_1627823_1627832_1628384_1630567,7,3,3,1.0700000000000003,0
0022200235,4,1627749_1628381_1628988_1629631_1630168,1627823_1627832_1628384_1630201_1631132,3,2,2,0.5999999999999996,0
0022200235,5,1628381_1628988_1629027_1629631_1630168,1627823_1627832_1630201_1630567_1631132,5,2,3,0.8700000000000001,-20
0022200235,6,203991_1628988_1629027_1630552_1631100,1627832_1628384_1630201_1630567_1631132,7,3,2,1.0999999999999996,14.285714285714286
0022200235,7,203991_1628988_1629027_1630552_1631100,1628384_1630201_1630288_1630567_1631132,9,6,8,1.92,-22.22222222222222
0022200235,8,203991_1628988_1629027_1629631_1631100,1628384_1630201_1630288_1630567_1631132,11,4,9,1.7699999999999996,-45.45454545454545
0022200235,9,1627749_1629631_1630168_1630552_1631100,201152_203920_1627823_1627832_1630201,4,0,5,0.5099999999999998,-125
0022200235,10,1627749_1628381_1629631_1630168_1631100,201152_203920_1627823_1627832_1630201,11,4,0,1.9799999999999986,36.36363636363637
0022200235,11,1627749_1628381_1629027_1629631_1630168,201152_203920_1627823_1627832_1628384,2,2,2,0.4700000000000024,0
0022200235,12,1627749_1628381_1629027_1629631_1630168,201152_1627823_1627832_1628384_1630567,4,2,3,1.0500000000000007,-25
0022200235,13,203991_1627749_1628381_1629027_1629631,201152_1627823_1627832_1628384_1630567,16,10,8,3.0299999999999976,12.5
0022200235,14,203991_1628381_1629027_1629631_1631100,201152_1627823_1627832_1628384_1630567,4,2,0,1.0700000000000003,50
0022200235,15,203991_1628381_1629027_1629631_1631100,201152_1627823_1627832_1630201_1630567,6,2,5,1.6500000000000021,-50
0022200235,16,203991_1628381_1628988_1629631_1631100,201152_1627823_1627832_1630201_1630567,1,0,2,0.0799999999999983,-200
0022200235,17,203991_1628381_1628988_1629631_1631100,201152_1627823_1627832_1628384_1630567,20,16,9,4.93,35
0022200235,18,1627749_1628381_1629027_1629631_1630168,201152_1627823_1627832_1628384_1630567,3,0,0,0.620000000000001,0
0022200235,19,1627749_1628381_1629631_1630168_1631100,201152_1627832_1628384_1630567_1631132,3,0,2,0.9699999999999989,-66.66666666666667
0022200235,20,1627749_1628381_1629631_1630168_1631100,201152_1627832_1628384_1630201_1631132,1,0,2,0.35999999999999943,-200
0022200235,21,1628381_1629027_1629631_1630168_1631100,201152_1627832_1628384_1630201_1631132,2,2,0,0.75,100
0022200235,22,1628381_1629027_1629631_1630168_1631100,201152_1627832_1630201_1630567_1631132,2,1,2,0.6400000000000041,-50
0022200235,23,203200_203991_1629027_1629631_1631100,1627823_1627832_1630201_1630567_1631132,8,6,5,2.3299999999999983,12.5
0022200235,24,203200_203991_1629027_1629631_1631100,1627823_1628384_1630201_1630567_1631132,22,10,13,4.57,-13.636363636363637
0022200235,25,1627749_1628381_1629027_1629631_1630168,1627823_1628384_1630201_1630567_1631132,2,0,2,0.29999999999999716,-100
0022200235,26,1627749_1628381_1629027_1629631_1630168,1627832_1628384_1630201_1630567_1631132,8,3,5,1.6499999999999986,-25
0022200235,27,203991_1627749_1628381_1629027_1629631,1627832_1628384_1630201_1630567_1631132,7,4,2,1.8299999999999983,28.571428571428573
0022200235,29,203991_1627749_1629027_1629631_1631100,201152_1627832_1628384_1630201_1631132,11,7,5,2.1200000000000045,18.181818181818183
0022200235,30,203991_1627749_1629027_1629631_1631100,1627832_1628384_1630201_1630567_1631132,4,5,0,1.25,125
0022200235,31,203991_1627749_1629027_1629631_1631100,201152_1627832_1628384_1630567_1631132,3,2,2,0.6799999999999997,0
0022200235,32,203200_203991_1627749_1629631_1631100,201152_1627832_1628384_1630567_1631132,17,11,9,12.169999999999995,11.764705882352942
0022200235,35,203200_203991_1627749_1629631_1631100,201152_1627832_1628384_1630567_1631132,1,0,2,0.07000000000000028,-200
0022200235,36,203991_1627749_1629027_1629631_1631100,201152_1627832_1628384_1630567_1631132,2,2,0,0.04999999999999716,100
0022200240,1,1626164_1626166_1628470_1628969_1629028,203944_1628392_1628973_1629628_1629656,16,10,5,3.43,31.25
0022200240,2,1626164_1626166_1628470_1628969_1629028,203944_1628973_1629011_1629628_1629656,14,11,8,2.9199999999999995,21.428571428571427
0022200240,3,1626164_1626166_1628470_1628969_1629028,201565_203944_1629011_1629656_1630193,6,0,4,1.0199999999999996,-66.66666666666667
0022200240,4,1626164_1628470_1628969_1629028_1630613,201565_203944_1629011_1629656_1630193,6,2,2,1.4299999999999997,0
0022200240,5,202687_1626164_1627814_1628470_1630613,201565_1629011_1629656_1630167_1630193,3,0,3,0.7900000000000009,-100
0022200240,6,202687_1626164_1627814_1630613_1630688,201565_1629011_1629628_1630167_1630193,13,7,2,3.2799999999999994,38.46153846153846
0022200240,7,202687_1627814_1629006_1630613_1630688,201565_1629628_1630167_1630193_1630579,1,0,1,0.6999999999999993,-100
0022200240,8,202687_1627814_1629006_1630613_1630688,1628973_1629628_1630167_1630193_1630579,2,0,0,0.3500000000000014,0
0022200240,9,202687_1626166_1627814_1628969_1629006,1628973_1629628_1630167_1630193_1630579,7,7,6,1.4499999999999993,14.285714285714286
0022200240,10,202687_1626166_1627814_1628969_1629006,1628973_1629656_1630167_1630193_1630579,4,0,0,0.75,0
0022200240,11,1626166_1627814_1628470_1628969_1629028,203944_1628973_1629656_1630193_1630579,6,4,5,1.5,-16.666666666666668
0022200240,12,1626164_1626166_1628470_1628969_1629028,203944_1628973_1629656_1630193_1630579,8,2,6,2.3000000000000007,-50
0022200240,13,1626164_1626166_1628470_1628969_1629028,203944_1628973_1629628_1629656_1630579,5,2,3,0.75,-20
0022200240,14,1626164_1626166_1628470_1628969_1629028,203944_1628973_1629011_1629628_1629656,33,27,19,8.280000000000001,24.242424242424242
0022200240,15,1626164_1626166_1628470_1628969_1629028,203944_1628973_1629011_1629656_1630193,8,4,7,1.9200000000000017,-37.5
0022200240,16,1626164_1628969_1629028_1630613_1630688,203944_1628973_1629011_1629656_1630193,10,5,2,2.0500000000000043,30
0022200240,17,1626164_1627814_1629028_1630613_1630688,1629628_1630167_1630193_1630540_1630579,1,0,0,0.25,0
0022200240,18,202687_1626164_1627814_1630613_1630688,1629628_1630167_1630193_1630540_1630579,16,10,5,4.68,31.25
0022200240,20,202687_1626166_1627814_1628969_1630688,1628973_1629656_1630167_1630540_1630579,12,11,2,2.770000000000003,75
0022200240,21,202687_1626166_1627814_1628969_1630688,1627853_1628392_1629656_1630167_1630540,3,0,3,0.8299999999999983,-100
0022200240,22,202687_1626166_1627814_1629006_1630688,1627853_1628392_1629004_1629656_1630540,1,0,0,0.21999999999999886,0
0022200240,23,202687_1626166_1627814_1629006_1630688,1627853_1628392_1629004_1630193_1630540,13,9,7,3.1300000000000026,15.384615384615385
0022200240,24,202687_1627814_1629006_1630613_1630688,1627853_1628392_1629004_1630193_1630540,9,2,4,1.4799999999999969,-22.22222222222222
0022200247,1,201976_203076_1628972_1629022_1630559,203476_1629640_1630170_1630200_1631110,23,13,6,5.1,30.434782608695652
0022200247,2,201566_201976_203076_1629022_1630559,1629640_1629646_1630170_1630200_1631110,6,0,4,1.2300000000000004,-66.66666666666667
0022200247,3,201566_201976_203076_1629022_1630559,1626196_1629640_1629646_1630170_1631110,1,2,0,0.20000000000000018,200
0022200247,4,201566_201976_203076_1629022_1630559,203926_1626196_1629640_1629646_1631110,9,5,4,2.1500000000000004,11.11111111111111
0022200247,5,201566_203076_1628972_1629022_1629134,203926_1626196_1628966_1629640_1629646,2,3,0,0.21999999999999886,150
0022200247,6,201566_203076_203471_1628972_1629134,203926_1626196_1628966_1629640_1629646,24,17,7,4.969999999999999,41.666666666666664
0022200247,7,203471_1628418_1628972_1629117_1629134,203926_1628966_1629676_1630170_1630200,4,3,2,0.9700000000000006,25
0022200247,8,203471_1628418_1628972_1629117_1629134,203476_1628966_1629676_1630170_1630200,5,0,4,0.9600000000000009,-80
0022200247,9,203471_1628418_1628972_1629117_1630559,203476_1629640_1630170_1630200_1631110,3,0,2,0.7899999999999991,-66.66666666666667
0022200247,11,201566_1628418_1629022_1629117_1630559,203476_1629640_1630170_1630200_1631110,15,11,10,3.1400000000000006,6.666666666666667
0022200247,12,201566_201976_203076_1629022_1630559,203476_203926_1626196_1629640_1631110,6,5,0,0.8000000000000007,83.33333333333333
0022200247,13,201566_201976_203076_1629022_1630559,203926_1626196_1630170_1630200_1631110,25,17,6,5.949999999999999,44
0022200247,14,201976_203076_1628972_1629022_1630559,1629640_1629646_1630170_1630200_1631110,1,0,0,0.030000000000001137,0
0022200247,15,201566_201976_203076_1629022_1630559,1629640_1629646_1630170_1630200_1631110,6,5,2,1.5300000000000011,50
0022200247,16,201566_201976_203076_1629022_1630559,203926_1628966_1629640_1629646_1630200,8,4,0,1.4499999999999993,50
0022200247,17,201566_1628418_1628972_1629022_1630559,203926_1626196_1628966_1629646_1629676,6,0,4,1.1800000000000033,-66.66666666666667
0022200247,18,201566_1628418_1628972_1629022_1629134,203926_1626196_1628966_1629646_1629676,3,0,4,0.7999999999999972,-133.33333333333334
0022200247,19,201566_203076_203471_1628418_1629134,203926_1626196_1628966_1629646_1629676,23,14,15,4.969999999999999,-4.3478260869565215
0022200247,20,203471_1628418_1629022_1629117_1629134,203476_1629640_1630170_1630200_1631110,2,3,0,0.20000000000000284,150
0022200247,21,203471_1628418_1628972_1629117_1629134,203476_1629640_1630170_1630200_1631110,18,10,14,3.9200000000000017,-22.22222222222222
0022200247,22,203471_1628418_1629117_1629134_1630346,1629646_1629676_1631103_1631160_1631230,6,6,0,1.269999999999996,100
0022200247,23,203471_1627745_1628418_1629134_1630346,1629646_1629676_1631103_1631160_1631230,20,5,4,4.079999999999998,5
0022200242,1,203084_1627734_1628368_1628989_1631099,202711_1628963_1630165_1630587_1631093,16,10,8,4.22,12.5
0022200242,2,203084_1627734_1628368_1628989_1631099,202711_1630165_1630587_1631093_1631105,3,2,3,0.1999999999999993,-33.333333333333336
0022200242,3,203084_1627734_1628368_1628989_1631099,202692_202711_1630587_1631093_1631105,6,2,2,1.4799999999999995,0
0022200242,4,203084_1626168_1627734_1628989_1630558,202692_202711_1630587_1631093_1631105,3,3,0,0.7000000000000002,100
0022200242,5,203084_1626168_1627734_1628989_1630558,202692_202711_1628977_1631093_1631105,3,3,2,0.41999999999999993,33.333333333333336
0022200242,6,203084_1626168_1627734_1628989_1630558,202692_202709_202711_1628977_1631105,11,10,9,2.5900000000000007,9.090909090909092
0022200242,7,203084_1626168_1628368_1628370_1629002,202692_202709_1628977_1628995_1631105,27,15,19,5.5,-14.814814814814815
0022200242,8,1626168_1627734_1628368_1628370_1631099,1628963_1628995_1630165_1630587_1631093,1,0,0,0.02999999999999936,0
0022200242,9,1626168_1627734_1628370_1630558_1631099,1628963_1628995_1630165_1630587_1631093,1,0,0,0.4800000000000004,0
0022200242,10,1627734_1628370_1628989_1630558_1631099,1628963_1628995_1630165_1630587_1631093,2,0,0,0.23999999999999844,0
0022200242,11,1627734_1628370_1628989_1630558_1631099,1628995_1630165_1630587_1631093_1631105,6,2,7,1.5300000000000011,-83.33333333333333
0022200242,12,203084_1627734_1628370_1628989_1630558,1628995_1630165_1630587_1631093_1631105,1,1,0,0.3000000000000007,100
0022200242,13,203084_1627734_1628368_1628989_1630558,202711_1628995_1630165_1631093_1631105,3,0,2,0.5599999999999987,-66.66666666666667
0022200242,14,203084_1627734_1628368_1628989_1631099,202711_1628995_1630165_1631093_1631105,5,5,2,1.3500000000000014,60
0022200242,15,203084_1628368_1628989_1629002_1631099,202711_1628995_1630165_1631093_1631105,8,6,6,1.6900000000000013,0
0022200242,16,203084_1628368_1628989_1629002_1631099,202692_202711_1630165_1631093_1631105,34,25,19,7.240000000000002,17.647058823529413
0022200242,17,203084_1627734_1628370_1628989_1630558,202711_1628963_1630165_1630587_1631093,5,0,4,0.3999999999999986,-80
0022200242,18,203084_1627734_1628370_1628989_1630558,202711_1628963_1628977_1630165_1631093,1,2,0,0,200
0022200242,19,203084_1627734_1628370_1628989_1630558,202711_1628977_1630165_1631093_1631105,4,2,0,0.629999999999999,50
0022200242,20,203084_1628370_1628989_1629002_1630558,202692_202711_1628977_1631093_1631105,8,7,4,2.020000000000003,37.5
0022200242,21,203084_1628370_1629002_1629056_1630558,202692_202709_1628977_1628995_1631105,2,0,3,0.19999999999999574,-150
0022200242,22,1628370_1629002_1629056_1630558_1631099,202692_202709_1628977_1628995_1631105,7,0,0,1.2899999999999991,0
0022200242,23,1628368_1628370_1629002_1629056_1631099,202692_202709_1628977_1628995_1631105,8,3,7,1.75,-50
0022200242,24,1627734_1628368_1628370_1628989_1631099,202692_202709_1628977_1628995_1631105,9,8,7,2.3800000000000026,11.11111111111111
0022200242,26,203084_1627734_1628368_1628370_1628989,202709_202711_1628995_1630165_1631105,8,5,4,0.9200000000000017,12.5
0022200242,27,203084_1627734_1628368_1628989_1631099,202709_202711_1628995_1630165_1631105,2,2,0,0.3999999999999986,100
0022200242,28,203084_1627734_1628368_1628989_1631099,202711_1628963_1628995_1630165_1631093,10,4,6,2.8700000000000045,-20
0022200242,29,203084_1627734_1628368_1628989_1631099,202692_202711_1628963_1630165_1631093,8,10,3,2.4200000000000017,87.5
0022200242,30,203084_1627734_1628368_1628989_1630558,202692_202711_1630165_1631093_1631105,4,2,2,0.9599999999999937,0
0022200242,31,203084_1627734_1628368_1628989_1631099,202692_202711_1630165_1631093_1631105,1,2,0,0.15000000000000568,200
0022200242,32,203084_1627734_1628368_1628989_1630558,202692_202711_1630165_1631093_1631105,4,2,0,0.36999999999999744,50
0022200244,1,1628378_1628386_1629636_1630205_1630596,200768_1628389_1628997_1629622_1631107,20,8,11,5.23,-15
0022200244,2,1626224_1627747_1628378_1628386_1630596,200768_1628389_1628997_1629622_1631107,8,3,6,1.4399999999999995,-37.5
0022200244,3,1626224_1627747_1628378_1628386_1630171,200768_1628389_1629312_1629622_1631107,3,0,0,0.5,0
0022200244,4,1626224_1627747_1628386_1629636_1630171,200768_203473_1629130_1629312_1631107,5,2,2,0.7200000000000006,0
0022200244,5,1626224_1627747_1629636_1630171_1630596,200768_203473_1629130_1629312_1631288,11,8,6,2.3499999999999996,18.181818181818183
0022200244,6,1626224_1627747_1629636_1630171_1630596,203473_1628997_1629130_1629312_1629622,3,5,0,0.5499999999999989,166.66666666666666
0022200244,7,1626224_1627747_1629636_1630171_1630596,1628389_1628997_1629130_1629312_1629622,9,5,3,2.3500000000000014,22.22222222222222
0022200244,8,1626224_1627747_1629636_1630171_1630596,200768_1628389_1629130_1629312_1629622,8,7,0,1.75,87.5
0022200244,9,1626224_1627747_1628378_1630171_1630596,200768_1628389_1629130_1629312_1629622,2,2,0,0.629999999999999,100
0022200244,10,1626224_1627747_1628378_1628386_1630171,200768_1628389_1628997_1629622_1631107,9,6,2,2.3999999999999986,44.44444444444444
0022200244,11,1626224_1627747_1628378_1628386_1630171,200768_203473_1628997_1629622_1631107,2,3,0,0.9400000000000013,150
0022200244,12,1628378_1628386_1629636_1630171_1630596,200768_203473_1628997_1629130_1629622,8,2,8,1.6799999999999997,-75
0022200244,13,1626224_1628378_1628386_1629636_1630596,200768_203473_1628997_1629130_1629622,5,2,0,0.8300000000000018,40
0022200244,14,1626224_1628386_1629636_1630171_1630596,200768_1628389_1629130_1629312_1629622,4,4,2,1.0199999999999996,50
0022200244,15,1626224_1628378_1629636_1630171_1630596,200768_1628389_1629130_1629312_1629622,20,13,13,4.829999999999998,0
0022200244,16,1626224_1628378_1628386_1629636_1630596,200768_1628389_1628997_1629622_1631107,5,6,0,1.7700000000000031,120
0022200244,17,1626224_1628378_1628386_1630171_1630596,200768_1628389_1628997_1629622_1631107,4,2,0,1,50
0022200244,18,1626224_1628378_1628386_1630171_1630205,200768_1628389_1629130_1629312_1629622,12,10,7,3.4200000000000017,25
0022200244,19,1626224_1628378_1628386_1630171_1630205,203473_1628997_1629130_1629312_1631107,19,11,8,4.18,15.789473684210526
0022200244,20,1626224_1629636_1630171_1630205_1630596,203473_1628997_1629312_1631107_1631288,6,4,3,1.6699999999999946,16.666666666666668
0022200244,21,201577_203526_1626224_1630171_1630205,1628997_1629312_1631107_1631115_1631288,2,0,2,1.0800000000000054,-100
0022200244,22,201577_203526_1626224_1630171_1630205,1629312_1629622_1631107_1631115_1631288,7,0,2,1.25,-28.571428571428573
0022200244,23,201577_203526_1626224_1629603_1630205,1629312_1629622_1631107_1631115_1631288,2,0,2,0.75,-100
0022200244,24,201577_203526_1626224_1629603_1630205,1628997_1629312_1631107_1631115_1631288,1,0,2,0.30000000000000426,-200
0022200244,25,201577_203526_1626224_1629603_1630600,1628997_1629312_1631107_1631115_1631288,18,10,6,4.469999999999999,22.22222222222222
0022200245,1,201569_1629645_1630224_1630578_1631095,201939_202691_203110_203952_1626172,31,15,28,7.23,-41.935483870967744
0022200245,2,1629645_1630224_1630231_1630586_1631106,201939_202691_203110_203210_1629673,8,4,4,1.7199999999999989,0
0022200245,3,1630224_1630227_1630231_1630586_1631106,201939_203210_1628978_1629673_1630237,9,9,6,2,33.333333333333336
0022200245,4,1630224_1630227_1630231_1630586_1631106,203210_1628978_1629673_1630228_1630237,10,6,2,2.3000000000000007,40
0022200245,5,201569_1630227_1630231_1630578_1631106,203952_1626172_1628978_1629673_1630228,4,5,0,0.629999999999999,125
0022200245,6,201569_1630227_1630231_1630578_1631106,202691_203952_1626172_1629673_1630228,3,2,2,0.8900000000000006,0
0022200245,7,201569_1630227_1630231_1630578_1631095,202691_203952_1626172_1629673_1630228,12,2,0,2.4800000000000004,16.666666666666668
0022200245,8,201569_1629645_1630224_1630578_1631095,201939_202691_203110_203210_203952,2,2,0,0.16999999999999815,100
0022200245,9,1629645_1630224_1630586_1631095_1631106,201939_202691_203110_203210_203952,13,10,8,3.400000000000002,15.384615384615385
0022200245,10,1629645_1630224_1630586_1631095_1631106,201939_202691_203110_203952_1629673,12,6,11,2.2300000000000004,-41.666666666666664
0022200245,11,1629645_1630224_1630231_1631095_1631106,201939_202691_203110_203952_1629673,31,22,20,7.169999999999998,6.451612903225806
0022200245,12,201569_1629645_1630224_1630578_1631095,201939_202691_203952_1626172_1629673,1,0,0,0.4299999999999997,0
0022200245,13,1629645_1630224_1630231_1630586_1631106,201939_202691_203952_1626172_1629673,4,2,1,1.0800000000000018,25
0022200245,14,1629645_1630224_1630231_1630586_1631106,201939_203210_203952_1628978_1629673,10,7,7,2.5700000000000003,0
0022200245,15,1630224_1630227_1630231_1630586_1631106,201939_203210_1628978_1629673_1630541,6,2,5,0.8799999999999955,-50
0022200245,16,1630224_1630227_1630231_1630586_1631106,201939_202691_1628978_1629673_1630541,14,5,8,3,-21.428571428571427
0022200245,17,201569_1630227_1630231_1631095_1631106,203110_1626172_1628978_1629673_1630541,3,0,2,0.7700000000000031,-66.66666666666667
0022200245,18,201569_1629645_1630231_1630578_1631095,202691_203110_1626172_1628978_1629673,1,0,0,0,0
0022200245,19,201569_1629645_1630231_1630578_1631095,202691_203952_1626172_1628978_1629673,3,3,0,0.3999999999999986,100
0022200245,20,201569_1629645_1630224_1630578_1631095,201939_202691_203952_1626172_1628978,8,4,4,1.529999999999994,0
0022200245,21,201569_1629645_1630224_1630578_1631095,201939_202691_203110_203952_1626172,1,0,0,0.17999999999999972,0
0022200245,22,1629645_1630224_1630231_1630578_1631095,201939_202691_203110_203952_1626172,1,0,3,0.5400000000000063,-300
0022200245,23,1629645_1630224_1630231_1630586_1631095,201939_202691_203110_203952_1626172,6,4,5,1.6499999999999986,-16.666666666666668
0022200245,24,201569_1629645_1630224_1630586_1631095,201939_202691_203110_203952_1626172,8,3,2,2.009999999999998,12.5
0022200245,25,201569_1629645_1630224_1630586_1631095,201939_202691_203110_203952_1629673,3,2,3,0.4200000000000017,-33.333333333333336
0022200245,26,201569_1629645_1630224_1630231_1631095,201939_202691_203110_203952_1629673,6,3,4,0.8999999999999986,-16.666666666666668
0022200241,1,203078_204001_1628398_1630166_1630557,202330_203486_1626162_1626179_1629023,23,22,14,5.7,34.78260869565217
0022200241,2,203078_204001_1628398_1630166_1630692,202330_203486_1626162_1628372_1629667,5,2,3,0.7400000000000002,-20
0022200241,3,203078_203115_204001_1630166_1630692,202330_203486_1626162_1628372_1629667,9,4,3,1.7300000000000004,11.11111111111111
0022200241,4,203078_203115_204001_1630166_1630692,1626179_1628372_1629023_1629667_1630208,5,2,0,0.6300000000000008,40
0022200241,5,203078_203115_1628398_1629655_1630692,1626179_1628372_1629023_1629667_1630208,2,0,2,0.8200000000000003,-100
0022200241,6,203078_203115_1628398_1629655_1630557,1626179_1628372_1629023_1629667_1630208,18,7,7,4,0
0022200241,7,203115_1628398_1629655_1630557_1630692,202330_1626179_1628372_1629023_1630208,7,2,4,1.6199999999999992,-28.571428571428573
0022200241,8,203078_203115_1628398_1629655_1630692,202330_1626179_1628372_1629023_1630208,2,0,0,0.5299999999999994,0
0022200241,9,203078_203115_1628398_1629655_1630692,202330_1626179_1628372_1630208_1630539,3,4,3,1,33.333333333333336
0022200241,10,203078_204001_1628398_1630692_1631098,202330_1628372_1629667_1630208_1630539,4,3,4,1.0500000000000007,-25
0022200241,11,203078_204001_1628398_1630692_1631098,203486_1626162_1628372_1629667_1630539,5,0,6,1.2800000000000011,-120
0022200241,12,203078_204001_1630166_1630557_1631098,203486_1626162_1626179_1628372_1630539,4,2,2,1.0999999999999979,0
0022200241,13,203078_204001_1630166_1630557_1631098,202330_203486_1626162_1626179_1629023,7,2,2,1.379999999999999,0
0022200241,14,203078_204001_1628398_1630166_1630557,202330_203486_1626162_1626179_1629023,35,20,14,7.490000000000002,17.142857142857142
0022200241,15,203078_204001_1630166_1630557_1630692,202330_203486_1626162_1626179_1629023,4,2,0,0.6099999999999994,50
0022200241,16,203078_204001_1630166_1630557_1630692,202330_203486_1626162_1628372_1629667,4,0,0,1.0900000000000034,0
0022200241,17,203078_203115_204001_1630166_1630692,202330_203486_1626162_1628372_1629667,4,0,4,1.3999999999999986,-100
0022200241,18,201959_203078_203115_1628398_1630692,1626179_1628372_1629023_1629667_1630208,12,3,6,2.3100000000000023,-25
0022200241,19,201959_203115_1628398_1630166_1630692,1626179_1628372_1629023_1629667_1630208,10,13,4,2.8900000000000006,90
0022200241,20,201959_203115_1628398_1630557_1630692,202330_1626179_1628372_1629023_1630208,3,0,4,0.6299999999999955,-133.33333333333334
0022200241,21,203078_203115_204001_1628398_1630692,202330_1626179_1628372_1629023_1630208,6,3,0,1.1199999999999974,50
0022200241,22,203078_203115_204001_1630166_1630692,202330_1626179_1628372_1630208_1630539,2,0,0,0.5499999999999972,0
0022200241,23,203078_203115_204001_1630166_1630692,202330_203486_1626179_1628372_1630539,1,0,2,0.3200000000000003,-200
0022200241,24,203078_203115_204001_1630166_1630692,202330_203486_1628372_1629667_1630539,3,0,2,0.5900000000000034,-66.66666666666667
0022200241,25,203078_204001_1628398_1630166_1630557,203486_1626162_1628372_1629667_1630539,8,6,3,1.8299999999999983,37.5
0022200241,26,203078_204001_1628398_1630166_1630557,203486_1626162_1626179_1628372_1629023,2,0,0,0.5,0
0022200241,27,203078_204001_1628398_1630166_1630557,202330_203486_1626162_1626179_1629023,11,3,4,2.9099999999999966,-9.090909090909092
0022200241,28,203078_204001_1628398_1630166_1630557,202330_203486_1626162_1626179_1628372,1,0,0,0.04999999999999716,0
0022200241,29,204001_1628398_1630166_1630557_1630692,202330_203486_1626162_1626179_1629023,1,0,2,0.10000000000000142,-200
0022200241,30,204001_1628398_1630166_1630557_1630692,202330_203486_1626162_1626179_1628372,1,2,0,0.01999999999999602,200
0022200241,31,204001_1628398_1630166_1630557_1630692,202330_203486_1626162_1626179_1629023,3,2,2,0.13000000000000256,0
0022200243,1,201142_202681_203925_1626220_1627732,203500_1626145_1628415_1629723_1630583,31,16,21,6.03,-16.129032258064516
0022200243,2,201142_202693_203552_1626220_1627732,203500_1626145_1628415_1629723_1631223,6,4,4,1.7699999999999996,0
0022200243,3,201142_202693_203552_1627732_1629139,1626145_1629634_1629723_1631222_1631223,7,6,0,1.7200000000000006,85.71428571428571
0022200243,4,201142_202693_203552_1629139_1630560,1626145_1629634_1629723_1631222_1631223,5,0,0,1.2300000000000004,0
0022200243,5,201142_202693_203552_1629139_1630560,1628415_1629634_1631113_1631222_1631223,12,9,8,3.0299999999999994,8.333333333333334
0022200243,6,201988_202681_203925_1626220_1627732,203500_1628415_1630583_1631113_1631222,6,6,4,1.4499999999999993,33.333333333333336
0022200243,7,201988_202681_202693_1626220_1627732,203500_1628415_1630583_1631113_1631222,6,4,1,1.4900000000000002,50
0022200243,8,201988_202681_202693_1626220_1627732,203500_1629723_1630583_1631113_1631223,3,0,2,0.5499999999999972,-66.66666666666667
0022200243,9,201988_202681_202693_1626220_1627732,203500_1626145_1629723_1631222_1631223,4,2,2,0.5700000000000003,0
0022200243,10,201142_202681_203552_203925_1627732,203500_1626145_1629723_1631222_1631223,2,1,0,0.7099999999999973,50
0022200243,11,201142_203552_203925_1627732_1629139,203500_1626145_1629723_1631222_1631223,8,6,9,1.990000000000002,-37.5
0022200243,12,201142_203552_203925_1627732_1629139,203500_1626145_1628415_1629723_1631222,6,0,6,1.4299999999999997,-100
0022200243,13,201142_202693_203552_1626220_1629139,203500_1626145_1628415_1629723_1631222,25,18,12,5.27,24
0022200243,14,201142_202681_203925_1626220_1627732,203500_1626145_1628415_1629723_1631222,6,4,6,0.8000000000000007,-33.333333333333336
0022200243,15,201142_202681_1626220_1627732_1629139,203500_1626145_1628415_1629723_1631222,5,0,2,0.46000000000000085,-40
0022200243,16,201142_202681_202693_1626220_1629139,203500_1626145_1628415_1629723_1631222,1,0,0,0.04999999999999716,0
0022200243,17,201142_202681_202693_1626220_1629139,1626145_1628415_1629634_1629723_1631222,6,2,2,0.990000000000002,0
0022200243,18,201142_202693_203552_1626220_1629139,1626145_1628415_1629634_1629723_1631222,8,5,4,1.7600000000000016,12.5
