X,Date,Time,Player1,Player2,Sets_P1,Sets_P2,P1_G1,P2_G1,P1_G2,P2_G2,P1_G3,P2_G3,P1_G4,P2_G4,P1_G5,P2_G5,HomeWinner
3607,6/22/2022,21:50:00,Chaikovskyi B.,Kasianyk N.,3,0,12,10,11,6,11,6,NA,NA,NA,NA,1
3608,6/22/2022,21:50:00,Liptak M.,Hala P.,1,3,5,11,5,11,11,9,10,12,NA,NA,0
3609,6/22/2022,21:55:00,Homylko A.,Pereyaslavsky D.,3,0,13,11,11,6,11,8,NA,NA,NA,NA,1
3610,6/22/2022,21:55:00,Lyevshyn V.,Kistechko M.,2,3,13,11,9,11,10,12,11,9,6,11,0
3611,6/22/2022,22:05:00,Baranovskiy S.,Zemiantsev S.,3,1,11,8,9,11,17,15,11,4,NA,NA,1
3612,6/22/2022,22:10:00,Nizioc I.,Paniivan H.,0,3,8,11,4,11,11,13,NA,NA,NA,NA,0
3613,6/22/2022,22:15:00,Hondlik J.,Hala P.,3,1,11,8,11,9,9,11,11,7,NA,NA,1
3614,6/22/2022,22:25:00,Khorolskyi V.,Peretiatko A.,3,2,11,3,8,11,11,4,13,15,11,7,1
3615,6/22/2022,22:35:00,Cherevko R.,Masko Y.,0,3,8,11,13,15,8,11,NA,NA,NA,NA,0
3616,6/22/2022,22:45:00,Liptak M.,Bruk M.,3,1,11,7,11,9,8,11,11,9,NA,NA,1
3617,6/22/2022,22:55:00,Sokoltsov Y.,Pereyaslavsky D.,0,3,7,11,3,11,6,11,NA,NA,NA,NA,0
3618,6/22/2022,23:00:00,Boiko V.,Valchuk I.,3,0,11,6,11,9,11,9,NA,NA,NA,NA,1
3619,6/22/2022,23:00:00,Dyrl V.,Panteleev S.,3,1,6,11,26,24,11,6,11,7,NA,NA,1
3620,6/22/2022,23:15:00,Hondlik J.,Liptak M.,2,3,10,12,11,9,6,11,12,10,6,11,0
3621,6/22/2022,23:25:00,Kostiuk B.,Homylko A.,3,1,11,6,15,17,11,6,11,8,NA,NA,1
3622,6/22/2022,23:30:00,Nikolenko S.,Torba R.,3,0,13,11,11,7,11,3,NA,NA,NA,NA,1
3623,6/22/2022,23:40:00,Dyrl V.,Paniivan H.,3,0,11,6,11,7,11,9,NA,NA,NA,NA,1
3624,6/22/2022,23:45:00,Hala P.,Bruk M.,3,2,11,5,11,7,4,11,7,11,12,10,1
3625,6/23/2022,0:00:00,Rak S.,Nakliutskyi A.,3,1,7,11,11,6,11,8,11,6,NA,NA,1
3626,6/23/2022,0:05:00,Kuprykov S.,Kovalchuk K.,3,0,11,5,11,9,11,2,NA,NA,NA,NA,1
3627,6/23/2022,0:25:00,Pitsyk S.,Balakiriev M.,3,2,4,11,8,11,16,14,11,4,14,12,1
3628,6/23/2022,0:30:00,Boiko V.,Torba R.,1,3,11,5,8,11,8,11,5,11,NA,NA,0
3629,6/23/2022,0:30:00,Bruk M.,Liptak M.,2,3,5,11,11,9,10,12,11,7,7,11,0
3630,6/23/2022,0:35:00,Kim D.,Reva Y.,3,2,8,11,11,13,11,1,11,9,13,11,1
3631,6/23/2022,0:55:00,Volkov P.,Bambutsa R.,2,3,11,8,7,11,11,6,8,11,5,11,0
3632,6/23/2022,1:00:00,Hala P.,Hondlik J.,3,1,11,9,9,11,11,9,11,7,NA,NA,1
3633,6/23/2022,1:00:00,Nakliutskyi A.,Valchuk I.,3,1,11,8,11,6,9,11,11,4,NA,NA,1
3634,6/23/2022,1:05:00,Onykyienko V.,Hainiuk V.,1,3,11,13,11,13,12,10,9,11,NA,NA,0
3635,6/23/2022,1:30:00,Nikolenko S.,Rak S.,1,3,11,13,11,6,1,11,11,13,NA,NA,0
3636,6/23/2022,1:35:00,Kuprykov S.,Reva Y.,3,1,11,7,7,11,11,8,11,6,NA,NA,1
3637,6/23/2022,1:55:00,Pitsyk S.,Bambutsa R.,2,3,11,13,11,7,13,11,10,12,6,11,0
3638,6/23/2022,2:00:00,Boiko V.,Nakliutskyi A.,3,1,11,9,14,16,13,11,11,6,NA,NA,1
3639,6/23/2022,2:05:00,Hainiuk V.,Kovalchuk K.,3,0,11,5,11,7,11,9,NA,NA,NA,NA,1
3640,6/23/2022,2:25:00,Lobas V.,Balakiriev M.,1,3,11,7,6,11,5,11,10,12,NA,NA,0
3641,6/23/2022,2:30:00,Rak S.,Torba R.,2,3,11,6,9,11,11,8,10,12,6,11,0
3642,6/23/2022,2:35:00,Kim D.,Onykyienko V.,3,2,11,8,8,11,11,7,10,12,11,5,1
3643,6/23/2022,3:05:00,Kuprykov S.,Hainiuk V.,3,1,10,12,11,6,11,5,11,9,NA,NA,1
3644,6/23/2022,3:05:00,Nikolenko S.,Valchuk I.,1,3,11,5,9,11,6,11,7,11,NA,NA,0
3645,6/23/2022,3:15:00,Polysynskyi M.,Lobas V.,1,3,5,11,9,11,11,5,8,11,NA,NA,0
3646,6/23/2022,3:15:00,Volkov P.,Polysynskyi M.,0,3,9,11,5,11,3,11,NA,NA,NA,NA,0
3647,6/23/2022,3:25:00,Pitsyk S.,Lobas V.,0,3,7,11,8,11,12,14,NA,NA,NA,NA,0
3648,6/23/2022,3:30:00,Boiko V.,Rak S.,1,3,7,11,8,11,13,11,10,12,NA,NA,0
3649,6/23/2022,3:35:00,Onykyienko V.,Reva Y.,3,1,7,11,11,8,11,8,11,9,NA,NA,1
3650,6/23/2022,4:00:00,Nikolenko S.,Nakliutskyi A.,1,3,11,6,7,11,10,12,9,11,NA,NA,0
3651,6/23/2022,4:00:00,Polysynskyi M.,Bambutsa R.,0,3,6,11,8,11,8,11,NA,NA,NA,NA,0
3652,6/23/2022,4:05:00,Kim D.,Kovalchuk K.,2,3,11,7,6,11,7,11,11,9,6,11,0
3653,6/23/2022,4:25:00,Volkov P.,Balakiriev M.,3,2,11,7,11,7,9,11,5,11,13,11,1
3654,6/23/2022,4:30:00,Torba R.,Valchuk I.,3,0,11,9,11,9,11,9,NA,NA,NA,NA,1
3655,6/23/2022,4:35:00,Kuprykov S.,Onykyienko V.,3,2,7,11,8,11,11,5,16,14,11,6,1
3656,6/23/2022,5:00:00,Boiko V.,Nikolenko S.,3,2,11,4,9,11,11,6,10,12,11,9,1
3657,6/23/2022,5:05:00,Kim D.,Hainiuk V.,3,2,9,11,11,7,7,11,13,11,11,7,1
3658,6/23/2022,5:25:00,Volkov P.,Lobas V.,3,1,11,9,10,12,11,6,11,5,NA,NA,1
3659,6/23/2022,5:30:00,Rak S.,Valchuk I.,3,0,11,6,11,9,13,11,NA,NA,NA,NA,1
3660,6/23/2022,5:35:00,Reva Y.,Kovalchuk K.,2,3,12,10,10,12,12,10,4,11,7,11,0
3661,6/23/2022,5:55:00,Bambutsa R.,Balakiriev M.,3,2,13,11,7,11,11,9,13,15,11,7,1
3662,6/23/2022,6:00:00,Nakliutskyi A.,Torba R.,2,3,14,12,9,11,11,9,7,11,8,11,0
3663,6/23/2022,6:05:00,Kuprykov S.,Kim D.,1,3,11,8,9,11,5,11,11,13,NA,NA,0
3664,6/23/2022,6:15:00,Pitsyk S.,Polysynskyi M.,3,0,11,4,11,3,11,2,NA,NA,NA,NA,1
3665,6/23/2022,6:25:00,Pitsyk S.,Volkov P.,3,1,10,12,11,6,11,6,11,9,NA,NA,1
3666,6/23/2022,6:35:00,Onykyienko V.,Kovalchuk K.,2,3,7,11,11,5,7,11,13,11,8,11,0
3667,6/23/2022,7:00:00,Datsenko A.,Tur A.,0,3,7,11,9,11,7,11,NA,NA,NA,NA,0
3668,6/23/2022,7:05:00,Hainiuk V.,Reva Y.,1,3,9,11,10,12,11,9,5,11,NA,NA,0
3669,6/23/2022,7:15:00,Polysynskyi M.,Balakiriev M.,2,3,11,9,11,8,13,15,9,11,3,11,0
3670,6/23/2022,7:20:00,Kuzmych V.,Shypilov A.,3,1,11,4,7,11,11,9,11,5,NA,NA,1
3671,6/23/2022,7:25:00,Kulynych M.,Pyrtyk B.,1,3,6,11,9,11,11,9,8,11,NA,NA,0
3672,6/23/2022,7:25:00,Lobas V.,Bambutsa R.,2,3,11,8,7,11,12,10,3,11,6,11,0
3673,6/23/2022,7:30:00,Skrypnyk O.,Zhurba A.,0,3,8,11,6,11,9,11,NA,NA,NA,NA,0
3674,6/23/2022,7:50:00,Chaikovskyi B.,Kasianyk N.,3,2,5,11,11,5,11,5,8,11,11,9,1
3675,6/23/2022,7:55:00,Maslovskyi A.,Hovorunets S.,2,3,7,11,11,5,11,9,9,11,5,11,0
3676,6/23/2022,8:00:00,Datsenko A.,Zhurba A.,1,3,8,11,1,11,11,8,6,11,NA,NA,0
3677,6/23/2022,8:05:00,Kurtenko A.,Semenets S.,0,3,8,11,9,11,5,11,NA,NA,NA,NA,0
3678,6/23/2022,8:15:00,Sachuk S.,Vietrov V.,3,0,11,6,13,11,11,9,NA,NA,NA,NA,1
3679,6/23/2022,8:20:00,Hovorunets O.,Sydorak N.,3,0,12,10,11,7,11,8,NA,NA,NA,NA,1
3680,6/23/2022,8:20:00,Zaporojan V.,Gribkov D.,3,0,12,10,12,10,11,4,NA,NA,NA,NA,1
3681,6/23/2022,8:25:00,Nikolenko A.,Nazar B.,3,0,11,1,11,8,12,10,NA,NA,NA,NA,1
3682,6/23/2022,8:30:00,Skrypnyk O.,Tur A.,2,3,11,9,9,11,11,6,8,11,9,11,0
3683,6/23/2022,8:30:00,Strutynskyi O.,Nadporozhskyi O.,3,1,11,3,10,12,12,10,11,8,NA,NA,1
3684,6/23/2022,8:35:00,Karpenko O.,Klymenko K.,1,3,4,11,8,11,12,10,10,12,NA,NA,0
3685,6/23/2022,8:50:00,Kuzmych V.,Kasianyk N.,3,1,8,11,11,3,11,9,13,11,NA,NA,1
3686,6/23/2022,8:50:00,Oanza M.,Pleskach V.,3,1,11,9,11,6,3,11,11,7,NA,NA,1
3687,6/23/2022,8:50:00,Takac J.,Karas D.,0,3,6,11,7,11,9,11,NA,NA,NA,NA,0
3688,6/23/2022,8:55:00,Kulynych M.,Hovorunets S.,1,3,11,8,10,12,15,17,8,11,NA,NA,0
3689,6/23/2022,8:55:00,Tymchenko V.,Stepanchuk Y.,2,3,6,11,2,11,11,7,11,8,5,11,0
3690,6/23/2022,9:00:00,Datsenko A.,Skrypnyk O.,3,0,11,8,11,9,11,9,NA,NA,NA,NA,1
3691,6/23/2022,9:00:00,Lavrynenko P.,Kovpak E.,3,1,10,12,11,4,13,11,11,8,NA,NA,1
3692,6/23/2022,9:05:00,Minenko A.,Burdelnyi S.,0,3,9,11,9,11,6,11,NA,NA,NA,NA,0
3693,6/23/2022,9:15:00,Adam L.,Malecek O.,3,1,11,8,9,11,11,9,11,2,NA,NA,1
3694,6/23/2022,9:20:00,Melnic F.,Kalev L.,3,2,2,11,11,7,11,9,4,11,11,5,1
3695,6/23/2022,9:20:00,Sydorak N.,Shypilov A.,1,3,7,11,11,6,7,11,5,11,NA,NA,0
3696,6/23/2022,9:20:00,Valuch Jr. R.,Remen M.,2,3,6,11,7,11,17,15,11,6,7,11,0
3697,6/23/2022,9:25:00,Korobov A.,Ryndia V.,3,1,5,11,11,3,11,5,11,6,NA,NA,1
3698,6/23/2022,9:25:00,Nazar B.,Pyrtyk B.,2,3,4,11,11,9,11,9,7,11,7,11,0
3699,6/23/2022,9:30:00,Sachuk S.,Nadporozhskyi O.,1,3,13,11,6,11,11,13,7,11,NA,NA,0
3700,6/23/2022,9:30:00,Zhurba A.,Tur A.,3,0,11,8,11,6,11,5,NA,NA,NA,NA,1
3701,6/23/2022,9:35:00,Kurtenko A.,Klymenko K.,0,3,10,12,2,11,9,11,NA,NA,NA,NA,0
3702,6/23/2022,9:45:00,Fafek J.,Sochor A.,2,3,6,11,11,9,11,7,2,11,5,11,0
3703,6/23/2022,9:50:00,Chaikovskyi B.,Hovorunets O.,3,1,11,9,12,10,11,13,11,6,NA,NA,1
3704,6/23/2022,9:50:00,Sanchez J.,Karas D.,3,2,14,16,9,11,11,7,11,8,16,14,1
3705,6/23/2022,9:50:00,Zaporojan V.,Pleskach V.,3,0,11,9,11,6,11,5,NA,NA,NA,NA,1
3706,6/23/2022,9:55:00,Maslovskyi A.,Nikolenko A.,0,3,10,12,9,11,12,14,NA,NA,NA,NA,0
3707,6/23/2022,9:55:00,Reva V.,Peltek V.,1,3,3,11,7,11,14,12,9,11,NA,NA,0
3708,6/23/2022,10:00:00,Kovpak E.,Vietrov V.,1,3,9,11,9,11,14,12,9,11,NA,NA,0
3709,6/23/2022,10:00:00,Skrypnyk O.,Datsenko A.,3,0,11,5,11,7,11,7,NA,NA,NA,NA,1
3710,6/23/2022,10:05:00,Burdelnyi S.,Semenets S.,2,3,11,5,13,11,10,12,10,12,6,11,0
3711,6/23/2022,10:15:00,Adam L.,Sochor A.,3,1,10,12,11,5,11,4,11,7,NA,NA,1
3712,6/23/2022,10:20:00,Kalev L.,Gribkov D.,3,1,11,7,8,11,11,9,11,7,NA,NA,1
3713,6/23/2022,10:20:00,Kuzmych V.,Sydorak N.,3,2,8,11,7,11,11,6,11,5,12,10,1
3714,6/23/2022,10:20:00,Takac J.,Valuch Jr. R.,3,1,11,5,11,5,10,12,11,5,NA,NA,1
3715,6/23/2022,10:25:00,Kulynych M.,Nazar B.,3,0,11,7,11,9,11,3,NA,NA,NA,NA,1
3716,6/23/2022,10:25:00,Tymchenko V.,Ryndia V.,3,2,11,9,12,10,9,11,6,11,11,9,1
3717,6/23/2022,10:30:00,Strutynskyi O.,Lavrynenko P.,3,1,11,2,11,8,11,13,11,9,NA,NA,1
3718,6/23/2022,10:30:00,Tur A.,Zhurba A.,0,3,8,11,9,11,7,11,NA,NA,NA,NA,0
3719,6/23/2022,10:35:00,Karpenko O.,Minenko A.,1,3,11,4,10,12,7,11,5,11,NA,NA,0
3720,6/23/2022,10:45:00,Fafek J.,Malecek O.,2,3,11,9,15,13,4,11,5,11,10,12,0
3721,6/23/2022,10:50:00,Hovorunets O.,Kasianyk N.,2,3,11,8,11,7,8,11,8,11,8,11,0
3722,6/23/2022,10:50:00,Oanza M.,Melnic F.,3,2,11,9,7,11,6,11,11,2,11,6,1
3723,6/23/2022,10:50:00,Sanchez J.,Remen M.,3,1,11,7,7,11,11,8,12,10,NA,NA,1
3724,6/23/2022,10:55:00,Nikolenko A.,Hovorunets S.,1,3,10,12,11,8,3,11,5,11,NA,NA,0
3725,6/23/2022,10:55:00,Peltek V.,Stepanchuk Y.,1,3,9,11,11,9,6,11,8,11,NA,NA,0
3726,6/23/2022,11:00:00,Sachuk S.,Kovpak E.,3,1,12,10,8,11,11,9,13,11,NA,NA,1
3727,6/23/2022,11:00:00,Tur A.,Skrypnyk O.,0,3,9,11,6,11,9,11,NA,NA,NA,NA,0
3728,6/23/2022,11:05:00,Kurtenko A.,Burdelnyi S.,3,1,11,9,14,12,7,11,11,8,NA,NA,1
3729,6/23/2022,11:15:00,Adam L.,Fafek J.,2,3,11,7,9,11,11,7,11,13,6,11,0
3730,6/23/2022,11:20:00,Chaikovskyi B.,Shypilov A.,1,3,5,11,11,5,12,14,6,11,NA,NA,0
3731,6/23/2022,11:20:00,Valuch Jr. R.,Karas D.,1,3,6,11,3,11,11,7,5,11,NA,NA,0
3732,6/23/2022,11:20:00,Zaporojan V.,Kalev L.,0,3,9,11,9,11,9,11,NA,NA,NA,NA,0
3733,6/23/2022,11:25:00,Korobov A.,Reva V.,3,1,13,11,11,5,9,11,11,6,NA,NA,1
3734,6/23/2022,11:25:00,Maslovskyi A.,Pyrtyk B.,3,0,11,6,11,4,11,6,NA,NA,NA,NA,1
3735,6/23/2022,11:30:00,Lavrynenko P.,Nadporozhskyi O.,3,1,11,7,8,11,11,9,11,6,NA,NA,1
3736,6/23/2022,11:30:00,Zhurba A.,Datsenko A.,3,2,5,11,12,10,11,9,9,11,11,3,1
3737,6/23/2022,11:35:00,Minenko A.,Klymenko K.,3,2,11,7,11,13,11,7,8,11,11,5,1
3738,6/23/2022,11:45:00,Sochor A.,Malecek O.,0,3,3,11,7,11,4,11,NA,NA,NA,NA,0
3739,6/23/2022,11:50:00,Kuzmych V.,Hovorunets O.,3,1,9,11,11,7,11,1,11,7,NA,NA,1
3740,6/23/2022,11:50:00,Melnic F.,Pleskach V.,3,2,10,12,5,11,11,7,12,10,11,4,1
3741,6/23/2022,11:50:00,Takac J.,Remen M.,3,0,11,9,11,7,11,9,NA,NA,NA,NA,1
3742,6/23/2022,11:55:00,Kulynych M.,Nikolenko A.,3,2,7,11,8,11,11,5,11,6,11,9,1
3743,6/23/2022,11:55:00,Tymchenko V.,Peltek V.,3,1,11,5,6,11,12,10,11,9,NA,NA,1
3744,6/23/2022,12:00:00,Strutynskyi O.,Vietrov V.,1,3,9,11,6,11,11,8,7,11,NA,NA,0
3745,6/23/2022,12:00:00,Tur A.,Datsenko A.,1,3,4,11,7,11,11,9,9,11,NA,NA,0
3746,6/23/2022,12:05:00,Karpenko O.,Semenets S.,0,3,6,11,5,11,7,11,NA,NA,NA,NA,0
3747,6/23/2022,12:15:00,Sochor A.,Fafek J.,2,3,11,6,8,11,11,8,7,11,12,14,0
3748,6/23/2022,12:20:00,Chaikovskyi B.,Sydorak N.,1,3,9,11,6,11,13,11,3,11,NA,NA,0
3749,6/23/2022,12:20:00,Oanza M.,Gribkov D.,3,1,11,9,3,11,13,11,11,8,NA,NA,1
3750,6/23/2022,12:20:00,Sanchez J.,Valuch Jr. R.,2,3,11,5,10,12,7,11,11,8,9,11,0
3751,6/23/2022,12:25:00,Maslovskyi A.,Nazar B.,2,3,7,11,11,7,11,9,4,11,8,11,0
3752,6/23/2022,12:25:00,Reva V.,Ryndia V.,3,0,11,6,11,5,11,9,NA,NA,NA,NA,1
3753,6/23/2022,12:30:00,Sachuk S.,Lavrynenko P.,2,3,6,11,11,9,11,7,8,11,9,11,0
3754,6/23/2022,12:30:00,Zhurba A.,Skrypnyk O.,0,3,11,13,7,11,2,11,NA,NA,NA,NA,0
3755,6/23/2022,12:35:00,Kurtenko A.,Minenko A.,1,3,7,11,6,11,11,7,6,11,NA,NA,0
3756,6/23/2022,12:45:00,Malecek O.,Adam L.,3,0,11,8,11,8,11,6,NA,NA,NA,NA,1
3757,6/23/2022,12:50:00,Kasianyk N.,Shypilov A.,3,2,12,14,11,9,9,11,11,4,11,9,1
3758,6/23/2022,12:50:00,Remen M.,Karas D.,3,2,11,9,6,11,12,10,6,11,11,7,1
3759,6/23/2022,12:50:00,Zaporojan V.,Melnic F.,0,3,10,12,11,13,6,11,NA,NA,NA,NA,0
3760,6/23/2022,12:55:00,Hovorunets S.,Pyrtyk B.,3,0,11,8,13,11,11,7,NA,NA,NA,NA,1
3761,6/23/2022,12:55:00,Korobov A.,Stepanchuk Y.,2,3,8,11,11,6,11,7,7,11,8,11,0
3762,6/23/2022,13:00:00,Kuzmenko D.,Chuhai S.,0,3,10,12,8,11,2,11,NA,NA,NA,NA,0
3763,6/23/2022,13:00:00,Strutynskyi O.,Kovpak E.,2,3,11,5,11,9,5,11,10,12,4,11,0
3764,6/23/2022,13:05:00,Bondarenko I.,Havryliuk B.,3,0,11,8,11,6,11,3,NA,NA,NA,NA,1
3765,6/23/2022,13:05:00,Karpenko O.,Burdelnyi S.,1,3,8,11,9,11,12,10,9,11,NA,NA,0
3766,6/23/2022,13:15:00,Svoboda V.,Kocvara V.,0,3,7,11,10,12,15,17,NA,NA,NA,NA,0
3767,6/23/2022,13:20:00,Kuzmych V.,Chaikovskyi B.,3,1,11,7,4,11,11,4,15,13,NA,NA,1
3768,6/23/2022,13:20:00,Oanza M.,Kalev L.,3,1,11,8,11,8,10,12,11,1,NA,NA,1
3769,6/23/2022,13:20:00,Sanchez J.,Takac J.,1,3,11,7,11,13,5,11,6,11,NA,NA,0
3770,6/23/2022,13:25:00,Kulynych M.,Maslovskyi A.,1,3,11,9,11,13,6,11,6,11,NA,NA,0
3771,6/23/2022,13:25:00,Tymchenko V.,Reva V.,3,1,11,9,11,4,4,11,11,7,NA,NA,1
3772,6/23/2022,13:30:00,Lushchyk A.,Ziakun O.,2,3,11,8,9,11,12,14,11,6,8,11,0
3773,6/23/2022,13:30:00,Nadporozhskyi O.,Vietrov V.,3,0,11,7,11,8,11,9,NA,NA,NA,NA,1
3774,6/23/2022,13:35:00,Klymenko K.,Semenets S.,0,3,9,11,4,11,11,13,NA,NA,NA,NA,0
3775,6/23/2022,13:35:00,Skhabitskiy S.,Vasylyshyn I.,2,3,11,9,13,11,2,11,8,11,6,11,0
3776,6/23/2022,13:40:00,Bochkovskyi V.,Honchar Y.,3,1,12,10,11,6,9,11,11,9,NA,NA,1
3777,6/23/2022,13:45:00,Novak R.,Moulis P.,3,0,11,6,11,7,12,10,NA,NA,NA,NA,1
3778,6/23/2022,13:50:00,Hovorunets O.,Shypilov A.,1,3,7,11,12,10,8,11,8,11,NA,NA,0
3779,6/23/2022,13:50:00,Pleskach V.,Gribkov D.,1,3,11,9,6,11,8,11,9,11,NA,NA,0
3780,6/23/2022,13:55:00,Korobov A.,Peltek V.,3,2,6,11,11,8,11,8,8,11,11,8,1
3781,6/23/2022,13:55:00,Nikolenko A.,Pyrtyk B.,3,0,12,10,11,7,13,11,NA,NA,NA,NA,1
3782,6/23/2022,14:00:00,Aristarkhov S.,Syksa A.,0,3,6,11,10,12,4,11,NA,NA,NA,NA,0
3783,6/23/2022,14:00:00,Karas D.,Remen M.,3,2,7,11,11,8,11,3,8,11,11,5,1
3784,6/23/2022,14:00:00,Sachuk S.,Strutynskyi O.,2,3,11,4,8,11,11,9,6,11,9,11,0
3785,6/23/2022,14:05:00,Kurtenko A.,Karpenko O.,3,0,11,7,11,9,11,9,NA,NA,NA,NA,1
3786,6/23/2022,14:05:00,Sokur M.,Mytsyk A.,3,1,10,12,11,5,11,9,11,6,NA,NA,1
3787,6/23/2022,14:10:00,Sokolovskyi S.,Zholubak R.,3,1,6,11,11,7,11,4,11,5,NA,NA,1
3788,6/23/2022,14:15:00,Svoboda V.,Moulis P.,0,3,9,11,9,11,8,11,NA,NA,NA,NA,0
3789,6/23/2022,14:20:00,Sydorak N.,Kasianyk N.,2,3,11,8,8,11,11,6,10,12,8,11,0
3790,6/23/2022,14:20:00,Zaporojan V.,Oanza M.,2,3,11,6,4,11,11,8,4,11,5,11,0
3791,6/23/2022,14:25:00,Nazar B.,Hovorunets S.,0,3,9,11,7,11,5,11,NA,NA,NA,NA,0
3792,6/23/2022,14:25:00,Ryndia V.,Stepanchuk Y.,3,2,15,13,11,5,8,11,11,13,11,8,1
3793,6/23/2022,14:30:00,Kuzmenko D.,Ziakun O.,3,0,11,5,11,8,11,3,NA,NA,NA,NA,1
3794,6/23/2022,14:30:00,Lavrynenko P.,Vietrov V.,3,0,11,7,11,5,11,8,NA,NA,NA,NA,1
3795,6/23/2022,14:30:00,Takac J.,Sanchez J.,2,3,12,10,7,11,11,8,7,11,10,12,0
3796,6/23/2022,14:35:00,Bondarenko I.,Vasylyshyn I.,3,2,11,8,6,11,11,13,11,7,11,8,1
3797,6/23/2022,14:35:00,Minenko A.,Semenets S.,3,0,11,8,11,8,11,7,NA,NA,NA,NA,1
3798,6/23/2022,14:40:00,Chornobab V.,Yurchenko K.,1,3,6,11,11,9,6,11,4,11,NA,NA,0
3799,6/23/2022,14:45:00,Novak R.,Kocvara V.,0,3,8,11,1,11,8,11,NA,NA,NA,NA,0
3800,6/23/2022,14:50:00,Fylypiv R.,Lutskyi V.,3,2,11,3,9,11,11,4,8,11,11,5,1
3801,6/23/2022,14:50:00,Melnic F.,Gribkov D.,3,2,9,11,8,11,11,9,11,8,11,8,1
3802,6/23/2022,14:55:00,Hordiichuk O.,Valchuk I.,3,1,12,10,12,10,8,11,11,7,NA,NA,1
3803,6/23/2022,14:55:00,Tymchenko V.,Korobov A.,3,1,11,8,11,6,7,11,11,8,NA,NA,1
3804,6/23/2022,15:00:00,Kovpak E.,Nadporozhskyi O.,1,3,11,7,9,11,8,11,9,11,NA,NA,0
3805,6/23/2022,15:00:00,Syksa A.,Chuhai S.,2,3,7,11,17,15,3,11,11,6,11,13,0
3806,6/23/2022,15:05:00,Burdelnyi S.,Klymenko K.,3,0,11,6,11,5,11,7,NA,NA,NA,NA,1
3807,6/23/2022,15:05:00,Mytsyk A.,Havryliuk B.,1,3,8,11,6,11,12,10,8,11,NA,NA,0
3808,6/23/2022,15:10:00,Bochkovskyi V.,Zholubak R.,3,2,9,11,11,1,9,11,11,9,13,11,1
3809,6/23/2022,15:15:00,Svoboda V.,Novak R.,2,3,11,9,8,11,11,5,6,11,11,13,0
3810,6/23/2022,15:20:00,Daragan S.,Slozka M.,2,3,4,11,11,8,11,1,10,12,7,11,0
3811,6/23/2022,15:20:00,Kalev L.,Pleskach V.,2,3,4,11,5,11,11,5,11,9,9,11,0
3812,6/23/2022,15:25:00,Nikolenko S.,Nakliutskyi A.,3,1,11,6,9,11,11,8,11,9,NA,NA,1
3813,6/23/2022,15:25:00,Reva V.,Stepanchuk Y.,0,3,8,11,6,11,5,11,NA,NA,NA,NA,0
3814,6/23/2022,15:30:00,Lushchyk A.,Aristarkhov S.,3,0,12,10,11,9,11,6,NA,NA,NA,NA,1
3815,6/23/2022,15:35:00,Malnev O.,Bielokon Y.,3,0,11,9,11,6,11,8,NA,NA,NA,NA,1
3816,6/23/2022,15:35:00,Skhabitskiy S.,Sokur M.,2,3,11,6,6,11,11,8,6,11,4,11,0
3817,6/23/2022,15:40:00,Yurchenko K.,Honchar Y.,3,2,11,9,7,11,11,3,3,11,11,9,1
3818,6/23/2022,15:45:00,Moulis P.,Kocvara V.,3,0,11,8,13,11,11,7,NA,NA,NA,NA,1
3819,6/23/2022,15:50:00,Titov A.,Cioclea I.,2,3,2,11,11,3,11,9,6,11,10,12,0
3820,6/23/2022,15:50:00,Vons V.,Nyzhnyk R.,3,2,11,6,5,11,11,8,10,12,13,11,1
3821,6/23/2022,15:55:00,Peltek V.,Ryndia V.,3,1,11,7,9,11,11,7,12,10,NA,NA,1
3822,6/23/2022,15:55:00,Torba R.,Rak S.,0,3,5,11,7,11,8,11,NA,NA,NA,NA,0
3823,6/23/2022,16:00:00,Kuzmenko D.,Syksa A.,2,3,11,6,9,11,12,10,8,11,3,11,0
3824,6/23/2022,16:05:00,Bondarenko I.,Mytsyk A.,1,3,9,11,7,11,11,1,9,11,NA,NA,0
3825,6/23/2022,16:05:00,Scherbak A.,Husiev V.,0,3,8,11,2,11,10,12,NA,NA,NA,NA,0
3826,6/23/2022,16:10:00,Sokolovskyi S.,Chornobab V.,3,1,11,1,6,11,11,5,11,5,NA,NA,1
3827,6/23/2022,16:15:00,Novak R.,Svoboda V.,3,2,11,13,11,6,9,11,11,6,11,7,1
3828,6/23/2022,16:20:00,Capusta A.,Bulat P.,2,3,5,11,11,7,5,11,11,7,4,11,0
3829,6/23/2022,16:25:00,Fylypiv R.,Slozka M.,3,2,11,7,8,11,1,11,11,8,11,9,1
3830,6/23/2022,16:25:00,Hordiichuk O.,Nakliutskyi A.,3,1,16,18,11,7,11,7,11,3,NA,NA,1
3831,6/23/2022,16:25:00,Lobas V.,Horchakov V.,1,3,4,11,12,10,11,13,8,11,NA,NA,0
3832,6/23/2022,16:30:00,Aristarkhov S.,Ziakun O.,2,3,9,11,11,9,9,11,11,2,8,11,0
3833,6/23/2022,16:35:00,Grinenko K.,Yushko R.,3,1,13,11,11,8,5,11,11,6,NA,NA,1
3834,6/23/2022,16:35:00,Sokur M.,Vasylyshyn I.,1,3,11,9,6,11,4,11,4,11,NA,NA,0
3835,6/23/2022,16:40:00,Bochkovskyi V.,Yurchenko K.,2,3,11,9,8,11,13,11,5,11,5,11,0
3836,6/23/2022,16:45:00,Kocvara V.,Moulis P.,2,3,11,7,11,9,6,11,5,11,3,11,0
